,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
"Kansas_City,_Missouri",0.039822467,-0.031081352,0.01746534,0.18112984,0.12495078,-0.07076447,0.0021181633,-0.05766722,0.08730383,0.17323816,-0.04641837,-0.046959467,0.019545756,0.11719214,0.1662032,0.008323227,-0.023660818,0.06463083,-0.02735522,0.10230255,0.09120531,-0.026904989,-0.12203527,0.07074144,0.07579585,-0.038881503,0.1453114,0.04022841,-0.10705655,0.0004279862,0.03279294,-0.02900151,0.030381843,-0.16248278,0.12469052,-0.19098602,0.014271551,-0.12485629,-0.06628417,0.07746582,0.093495846,0.03479988,-0.043301925,0.0012249337,-0.029322121,-0.13669553,0.19322403,-0.044810202,-0.019842075,-0.07026051,-0.055575036,0.015222014,-0.013464106,-0.06519934,-0.094389856,0.023515891,0.032195408,0.1294307,-0.09310155,0.06782091,-0.00801455,-0.11259307,-0.026161803,0.10445396,-0.092495345,-0.023108745,0.015403409,0.059585296,-0.018269302,-0.08075793,-0.10727426,0.019856839,0.06397085,-0.06440049,0.06009623,-0.03156436,0.06920603,-0.11800182,-0.025178825,0.0946054,-0.01726309,0.041119218,0.05497851,0.09559973,0.13182326,0.20028777,-0.03033366,-0.21321954,-0.030234408,0.043165192,0.039791055,-0.0014079486,-0.10195015,-0.064820886,0.10613105,0.01197214,0.124165766,-0.018621838,-0.05665835,0.053280655
Kantega,0.0064381636,0.03195632,0.023344055,0.030881973,0.050303746,0.014079772,0.0015194449,-0.09726298,0.048808746,-0.0007260201,0.082088664,-0.025368558,0.023348277,0.11663279,0.08929089,0.020290347,-0.0066235233,-0.014143735,-0.10556092,-0.0053430023,0.123768374,-0.088890515,-0.008800828,0.08464866,0.09742539,0.010126875,0.041578107,0.11833788,-0.09062754,0.0013043653,0.06842063,-0.010161428,0.0011698997,-0.050608225,0.040781584,-0.033227067,-0.0108333165,-0.1041479,-0.12962525,0.102567956,0.05949347,0.004896848,0.022443283,-0.031111762,-0.05211543,-0.058135606,0.07077974,-0.06269366,-0.10619058,-0.10878291,-0.08685555,0.027103037,0.063015394,-0.02753782,-0.055213436,0.095590204,-0.048767693,0.04233916,-0.09334833,0.08270054,0.0896578,-0.039274905,0.04085367,0.039467063,-0.086094275,-0.057029787,-0.11236771,0.075232536,-0.029433016,-0.05066502,0.037241936,-0.08964759,0.013553608,-0.03382968,0.011378924,-0.0884058,-0.00029354618,-0.012256296,0.019112624,0.09727976,0.031816997,0.07637948,-0.05120786,0.031009,0.10200145,-0.012261948,0.029682186,0.01166712,-0.005791601,0.031662915,-0.013919111,-0.046672598,-0.052034985,-0.054308396,0.057732884,-0.01904819,-0.032710973,-0.058036935,-0.065183334,0.075033925
Kanye_West,0.015392734,0.04137407,0.04204876,0.081393465,0.09160185,-0.014900879,0.032558043,-0.097128145,0.03746476,0.03787153,0.09137698,-0.0109417895,0.08252002,0.11922793,0.14488468,-0.017843993,-0.017682336,-0.027664594,-0.11378672,0.05737165,0.052767154,-0.10764453,0.0022402154,0.08053302,0.07268276,0.012975498,0.049589716,0.1186431,-0.04694579,0.02219843,0.042881884,-0.022836577,0.041112926,-0.0504792,-0.022464834,-0.028872881,-0.009819673,-0.043039065,-0.116601825,0.08995194,0.028757581,0.008840776,0.031903237,-0.014250248,0.029873287,-0.05131657,0.11119984,-0.051178493,-0.02722594,-0.01273131,-0.079793915,0.009795597,0.100524016,0.03723747,-0.046470456,0.08622176,-0.031295016,0.015171792,-0.11372015,0.012358577,0.008018278,-0.027948337,0.05936294,0.03458214,-0.0068463874,-0.03943398,-0.0964637,0.06766935,-0.023973837,0.036459252,-0.06282524,0.0024127506,0.040634204,-0.027139794,-0.015181501,-0.10588493,0.07273311,-0.0031284979,0.024239631,0.041368794,-0.0136255715,0.08371371,-0.05726643,0.03411108,0.094288476,0.073320985,0.05408439,-0.084085345,0.014809351,0.084489904,0.05860172,-0.06357879,-0.03637713,-0.03717143,0.028624017,0.043636102,-0.006546347,0.0201492,0.030852718,0.026325269
Karan_Singh_Grover,0.110958144,-0.027033875,0.09843893,-0.017326294,0.10244383,-0.08267229,0.022332177,-0.078033395,-0.010204037,0.0021191943,0.050190724,-0.098108634,0.056700915,0.089181736,0.021104433,-0.025232462,-0.07483332,0.05818637,0.019092137,0.033903617,0.056473937,-0.11210913,-0.12056209,0.020663584,0.056377295,-0.034457657,0.09361611,0.0404857,-0.1433103,0.026570154,0.12862623,-0.110261984,-0.07352009,-0.13794854,0.05280334,-0.09867626,-0.13216145,-0.121073075,-0.09126105,-0.00976182,0.10237026,-0.072460845,-0.047967214,-0.05556176,0.0015763912,-0.07694213,0.1788726,0.010873914,-0.083943956,-0.017182834,-0.10166575,0.032553878,0.08938604,0.02017958,-0.027771983,0.07972728,0.015364813,0.12752564,-0.03575646,0.020585766,0.0761527,-0.13915336,-0.0058447327,0.07609852,-0.08894899,-0.12459483,-0.06832133,0.13546526,0.017413408,0.037692107,-0.0542041,-0.1678154,0.07307647,-0.026139092,0.06516205,-0.06982786,-0.05111941,-0.054077264,0.13709554,-0.05466928,0.057719976,0.11730682,-0.17367677,0.08117491,0.11047802,0.05341524,0.0133296,-0.08181691,0.015413432,0.0110528525,0.103860974,-0.07342463,-0.13756898,0.008739415,0.14772175,-0.07221756,-0.04609811,0.05297432,-0.09848409,0.0019783576
Karel_Čapek,0.05397013,0.03673494,0.0623542,0.044334576,0.088851586,-0.062462613,0.1145586,-0.07999169,0.054178137,0.015358638,-0.01823583,-0.026048044,0.038513374,0.10223592,-0.006710672,0.018134775,-0.10660327,0.036015637,-0.118283145,0.04674459,0.085757725,-0.10001531,-0.1395091,0.102230795,0.1014674,0.0035025736,0.050366636,0.09594123,-0.09911648,0.039095398,0.11214997,-0.02175608,0.021527937,0.01728274,0.082736805,-0.023618888,0.006774698,-0.10593123,-0.13500829,-0.028757868,0.047361378,-0.011299499,-0.05853807,-0.028130392,-0.021295767,-0.07388349,0.076701105,-0.07969383,0.0026912796,-0.08786351,0.0040730364,0.03234702,0.07418224,-0.05155374,-0.038261853,0.029521678,-0.06416455,0.024738664,-0.0636853,0.09333193,0.046009578,-0.0358387,0.062086184,0.019341178,-0.07210596,-0.055443104,-0.08324556,0.04131561,-0.015791023,-0.03174768,-0.066318646,-0.018569501,-0.01557926,-0.027319955,0.102369696,-0.12969829,0.00074944185,-2.996414e-05,0.01935858,0.109372616,0.042704444,0.0088815,-0.038870823,0.04575572,0.104670174,0.10162652,0.04592995,-0.07386237,0.019861076,0.04571144,0.03316942,-0.037627846,-0.05190181,-0.042997558,0.05117015,-0.031697296,0.010084932,-0.039780017,-0.101532966,0.025888924
Karina_Poszar,0.034004223,0.04640208,0.015528863,0.08380903,0.060817137,-0.04310176,0.023339111,-0.08820716,-0.011472612,0.016889801,0.072047494,-0.05538304,0.047477175,-0.00671693,0.08198015,0.02950297,-0.10038356,0.038334,-0.11688358,0.08002663,0.09090002,-0.019435754,-0.057384554,0.048920207,0.02326581,0.010931509,0.09546573,0.14948948,-0.08368581,-0.00855225,0.08940858,-0.043987,0.04370172,-0.08079967,-0.016385367,-0.04062952,-0.013254819,-0.07901293,-0.102670856,0.11618524,0.047054913,0.014599281,0.018133916,-0.016600383,-0.01229711,-0.044265408,0.15554702,-0.05977208,-0.10109079,-0.022412086,-0.077562556,0.015420016,0.09705044,-0.010262114,-0.039683513,0.087428756,-0.026649274,0.016206091,-0.07631784,0.08599113,0.10024522,-0.024799962,0.09288268,0.0010338861,-0.028790865,-0.05630953,-0.054957386,0.08811195,-0.03655507,-0.047214616,0.0048687845,-0.04304801,0.046918824,-0.07828925,0.120303184,0.018047957,-0.045093626,-0.0022445896,0.025399778,0.012251236,0.023439981,0.022449454,-0.021658659,0.052849177,0.110092856,0.08753121,0.046255745,-0.07573309,0.008263162,0.08015795,0.005151711,-0.04434334,-0.058493108,-0.061470453,0.075063705,0.0006682195,-0.0049640746,-0.035543457,0.0036908663,0.045341082
Karl_Manne_Georg_Siegbahn,0.046745148,0.04783923,0.032584842,0.10702293,0.083833605,-0.056119304,0.10450223,-0.06976288,-0.056697942,0.025676385,0.10569649,-0.023976842,0.079802215,0.0982687,0.064518586,-0.060109537,-0.09508366,0.08663214,-0.098284066,0.07318425,0.11424177,-0.09371377,-0.10674786,0.088747434,0.09978114,0.0036984463,0.04004865,0.08602556,-0.06780081,-0.0041789156,-0.016361147,-0.017776376,0.037288565,-0.023215726,0.113997936,-0.030228205,-0.007267931,-0.023798268,-0.06563678,0.1079397,0.049878996,0.0059947115,0.019327484,-0.0040474557,0.02329636,-0.06263542,0.06340256,-0.041245434,-0.11535337,-0.1089809,-0.06848166,0.017408026,0.09974801,-0.005184779,-0.036662366,0.09118145,-0.03241335,0.071396545,-0.082282834,0.011093607,0.090020366,-0.03221525,0.072240286,0.0063711107,-0.07560562,-0.053993713,-0.10062739,0.032197937,-0.021373458,-0.008942495,-0.056965746,-0.10361814,0.024591362,-0.027380599,0.09424647,-0.0861611,0.04197612,0.0052833897,0.067915976,0.019844899,0.061446432,0.10290767,-0.05197268,0.04360028,-0.015844544,0.0792732,0.05885352,-0.07341073,-0.025376623,0.029905844,-0.005750313,-0.07727145,-0.04824165,-0.037278228,0.038525574,0.042904295,0.022102993,-0.026045999,0.018937545,-0.00015851433
Karl_von_Frisch,0.048553605,0.068367235,0.026629962,0.10167844,0.09645072,-0.04833899,0.053472824,-0.090355664,-0.00043640044,0.05133393,0.08825106,-0.03781099,0.044495758,0.09617791,1.5327456e-05,-0.04366455,-0.102601215,0.08106184,-0.093316995,0.05613066,0.077254936,-0.11332257,-0.10739002,0.09017412,0.106817275,0.0121594155,0.0381894,0.13699117,-0.021698162,0.037232164,0.11003156,-0.0048029814,-0.012346502,-0.04225032,0.004817723,-0.016492348,-0.0023912024,0.005231248,-0.096984655,0.09946898,0.019699013,-0.0015255802,0.013798768,-0.013252517,0.00427735,-0.03946852,0.09997004,-0.024736723,-0.08708729,0.014674415,-0.07052789,0.0074987966,0.09972049,0.038882367,-0.051252015,0.032851662,-0.026021095,0.062556244,-0.082428835,0.024128178,0.08451353,-0.0415234,0.059716593,-0.0029472543,-0.095550634,-0.059502315,-0.080763154,0.05340126,-0.038545974,-0.068394415,-0.061769683,0.016729556,0.020404926,-0.034230642,0.029381622,-0.009472361,0.0288092,-0.0614902,0.021425972,-0.001212839,0.023879783,0.11790993,-0.04188975,0.033872575,0.14076176,0.059668254,0.040412102,-0.09135011,0.021834973,0.014286229,0.034196552,-0.04708846,-0.070960194,-0.09035116,0.05579605,0.029265864,0.029078681,-0.040455725,-0.047917105,0.002385255
Karviná,0.050248288,0.09126718,0.0878546,0.13601144,0.062243346,-0.06008862,0.14564452,-0.14430699,0.024445813,0.055814177,0.101496294,-0.08961414,0.06621376,0.033412285,0.037747264,-0.035701092,-0.07032599,0.102784246,-0.08932642,0.1619338,0.07705202,-0.15368673,-0.11715689,-0.015500227,0.026730979,-0.094098456,0.004908301,0.09348989,-0.083814844,0.10477248,0.08287983,0.01883269,-0.08671808,-0.11970539,0.115448676,-0.0833535,-0.04487738,-0.07035959,-0.07895311,0.08552743,0.102006376,-0.09654374,-0.0029450972,0.013280777,-0.09522704,-0.06498621,0.040634096,-0.109871335,-0.045438517,-0.10893241,-0.13933621,0.064537875,0.1063933,-0.0703008,-0.10666332,-0.0034421335,-0.107619435,0.0034180947,-0.15065594,0.08792826,0.099224046,-0.06768506,0.059998747,0.023018876,-0.0998963,-0.078316234,-0.07880361,0.10824239,-0.055798043,-0.04542611,-0.10519673,-0.0459851,0.018148975,-0.0006782886,-0.0009512951,-0.103479594,0.06991799,-0.054997765,0.111197405,-0.007102865,0.08394098,0.008282334,-0.053458314,0.06206852,0.056327775,0.13138089,0.050545335,-0.09726046,-0.05832388,0.116456114,0.08557934,-0.056650613,-0.11541548,-0.1274191,-0.04392127,0.030659562,0.07638534,-0.06131317,-0.048854973,0.08770273
Kate_Wilhelm,0.011207771,0.07181228,0.093713395,0.057466485,0.07887953,-0.016879361,0.02171081,-0.09258664,0.05313867,0.020234259,0.03589726,-0.026085375,0.014862763,0.06565179,-0.011817957,-0.023644827,-0.015058123,0.10821358,-0.06316477,0.048889924,-0.024132654,0.0006668461,-0.11400482,0.11022497,0.09665822,0.017866805,0.0508158,0.13100176,-0.016840115,0.0009663651,0.1084582,-0.01146196,-0.010036776,-0.017356044,0.029987082,-0.039046142,-0.054425072,-0.11527761,-0.11205842,0.021348534,0.06964125,-0.060262725,-0.016301604,-0.028987532,-0.03824358,-0.08761839,0.05480298,-0.06300867,-0.049680356,-0.084457435,-0.04686938,0.008264735,0.08059305,-0.064042486,-0.021616941,-0.0025036877,-0.032510575,0.060891904,-0.08721106,0.11703399,0.08348138,-0.016131928,0.036023647,0.0006256705,-0.08780373,-0.06871753,-0.019616487,-0.0127388295,-0.025206467,-0.05962554,0.024343554,-0.09786543,-0.025266847,-0.039384738,0.022132669,-0.0067887446,-0.004708075,-0.025220303,0.022957966,0.113522306,0.011913356,0.074267335,-0.051402744,0.05247065,0.089176536,-0.022852015,0.10710305,-0.080653235,0.018211734,0.040007193,-0.020214614,-0.06725846,-0.049264047,-0.07962229,0.031532828,0.04410614,-0.033944983,-0.040841714,-0.079522386,0.06154377
Kate_Winslet,0.032797102,0.049563456,0.044947144,0.06631059,0.06509242,-0.04398009,0.087231986,-0.023132587,0.019900145,0.044420335,0.06110832,-0.049504556,0.046664413,0.13307261,-0.01538674,0.014048665,-0.100808255,-0.016751217,-0.11568524,0.08625418,0.11163504,-0.08831987,-0.034322917,0.100722186,-0.04320256,0.00773394,0.082174115,0.08604802,0.0024288355,-0.003070807,0.11670274,-0.0432608,-0.0073576095,-0.03982427,0.10838339,-0.042932782,-0.011566831,-0.11039798,-0.09599559,0.11561255,0.044725753,0.00073741586,0.011606667,-0.007594412,0.029091014,-0.04333866,0.056130484,-0.07096161,-0.08655333,-0.008634777,-0.080952145,0.04269917,0.059736945,-0.05776391,-0.045741655,0.09380944,-0.033319455,0.041717466,0.002224674,0.07786412,0.037255157,-0.039790384,0.038221866,-0.008780075,-0.09672991,-0.04709612,-0.09023834,0.07107777,0.003288287,-0.042801015,-0.023845503,-0.08961295,0.04091279,-0.040618572,0.023368161,0.012123816,0.033755507,-0.0027432789,0.08909003,0.02531324,0.035513517,0.10464987,-0.028883582,0.036531948,0.10885012,0.09657504,0.055801544,0.028256403,-0.038008336,0.018864332,0.008445927,-0.043519862,-0.054651488,-0.03452503,0.070685096,0.0013274312,0.013439313,0.0064964383,-0.08509155,0.054348532
Kate_del_Castillo,0.07803831,0.028986165,0.01616504,0.060544476,-0.017715586,-0.10174745,0.061298233,-0.20478606,0.009098189,0.069006465,0.14097825,-0.042976446,-0.01888942,0.05247826,0.13408265,0.028093796,-0.062081568,-0.025940008,-0.13685906,0.058829438,0.034186937,-0.039061844,-0.026331296,0.035589084,0.13933682,0.09858102,-0.015322386,0.08696291,0.03207356,0.08566314,0.077335455,-0.095738605,0.041142713,0.012343792,0.08945962,-0.090938695,-0.08580039,-0.06628572,-0.14912719,0.06094629,0.16072954,-0.10389247,-0.016240103,0.10966244,-0.121961914,-0.16019337,0.057721466,-0.04581274,-0.09834128,-0.08427223,-0.054812178,-0.0020482452,0.16826999,-0.015204821,-0.023148399,0.10262732,-0.17749119,0.17564239,-0.015598877,0.09741039,0.095211126,-0.023738058,-0.021656254,0.06447257,-0.12619899,-0.048265297,-0.026731065,-0.016470281,-0.06780474,-0.063984,-0.059563465,-0.018278146,-0.14401902,-0.041253634,0.06029145,-0.024648258,-0.0732501,-0.010211173,0.007965276,0.15743192,0.108959824,0.03598884,-0.20274287,0.038865324,0.071347736,0.058998987,0.11850651,-0.058760606,-0.020208,0.06271469,0.10455697,-0.11248622,0.0021714708,0.021502329,0.009808855,-0.004425429,0.067371875,-0.07658975,-0.08222835,0.09253579
Kathy_Baker,0.109372936,0.1129765,0.12828647,0.04118714,0.068791054,-0.09567667,-0.00854609,-0.08736484,0.04761189,0.09920678,0.06370675,-0.08263034,0.023508158,0.009450012,0.048358396,-0.044515897,-0.13339616,0.08750408,-0.12595436,0.08977293,0.045571886,0.03825779,-0.0899327,0.08147298,0.12528948,-0.082004935,0.07464525,0.06310782,-0.055752482,0.052030977,0.10458651,0.029003842,-0.02451079,0.024320852,0.092716336,0.025599428,-0.056047898,-0.14336102,-0.06646528,0.019820798,0.112347424,-0.04950837,0.018043956,0.10698899,0.030873848,-0.069317594,0.052617367,-0.10332578,-0.017705638,-0.12311415,-0.06586921,0.11768335,0.087848306,-0.08561166,-0.07663344,0.105645075,0.0115273995,0.092665374,-0.064720765,0.113140956,0.10083803,-0.11742709,-0.030973388,0.045194738,-0.10043294,-0.036341276,-0.058884975,0.138439,-0.094510525,-0.070232235,-0.15908474,-0.023890983,-0.081319645,-0.15420112,0.13667998,-0.00945289,0.06981167,-0.058905423,0.08138873,0.07151902,0.08530216,-0.014973194,-0.03386094,0.004765313,0.11861595,-0.031058796,0.11043909,-0.13084306,0.033928353,0.014856421,0.082728945,-0.11229503,-0.072360896,-0.049097277,0.04173437,0.07148993,-0.003885007,-0.042740557,-0.011613281,0.07697803
Kathy_Tyers,0.028622156,0.03747856,0.029317185,0.012646136,0.06821572,-0.040423196,0.032237045,-0.036615282,0.028474253,0.013474754,0.0012752793,-0.044110555,0.068823256,0.12243721,-0.027015077,0.01041404,0.017491998,-0.0006357565,-0.11813331,0.031345453,0.09194881,-0.09813283,-0.0061553414,0.07150394,0.021909995,-0.021356262,0.034130357,0.06088097,-0.10407258,0.026074706,0.11741467,-0.010142085,-0.04163264,-0.038656138,0.10189833,-0.052091837,-0.0595443,-0.12945078,-0.128271,0.09227999,0.053236857,-0.02838292,-0.036567446,-0.024332784,-0.039625365,-0.0965986,0.08313229,-0.07454422,-0.024681544,-0.09728532,-0.05741163,0.052952107,0.0777015,-0.05052383,-0.052778978,-0.0052470653,-0.03401057,0.020055069,-0.06423174,0.089762166,0.009481454,-0.03955805,-0.018395038,0.0577706,-0.08614093,-0.050093826,-0.06587347,0.0118123675,-0.011425791,-0.05350862,0.010549703,-0.09065299,0.049092937,-0.03724417,0.019782035,-0.11604898,0.08415168,0.012629149,0.035273325,0.10320591,0.0027513804,0.075606555,-0.057820663,0.0485465,0.07527256,0.04524878,0.060571026,0.03810567,0.022644028,0.027987693,0.022203118,-0.04391213,-0.0647465,-0.046700027,0.042275812,-0.01648379,-0.0044604354,-0.03962173,-0.105743304,0.041738544
Katie_Holmes,0.050319046,0.058798064,0.023114387,0.07063127,-0.059165407,-0.071714036,0.09444523,-0.035298865,0.0025353718,0.0016168192,0.012852074,-0.083030224,0.057734106,0.10110903,0.03171551,0.017700806,-0.033608563,0.085009135,-0.08468393,0.105094165,0.043300882,-0.08519152,-0.0003004673,0.06460197,0.0016436671,-0.0408989,0.048009522,0.013606398,0.01037196,0.054961026,0.107237235,-0.070806496,0.009722675,-0.03946554,0.094757155,-0.032735653,-0.009292248,-0.13178918,-0.111537665,0.016414328,0.046018254,0.016432261,-0.010009171,-0.011063685,-0.011888697,-0.04486289,0.09703296,-0.05850865,-0.115347065,-0.015589144,-0.06901509,0.024921723,0.06414721,-0.050902866,-0.0593068,0.060498852,-0.02376355,0.0058296514,-0.0010722178,0.09277349,0.08374399,-0.03092793,0.019949416,0.007528703,-0.09015761,-0.06781936,-0.06756275,0.038923226,-0.03222204,0.044973817,-0.04695516,-0.09275313,0.041940026,-0.060151123,0.10061975,-0.117793225,0.003940757,0.0034277816,0.058997933,0.12776174,0.034969077,0.09092437,-0.035400506,0.038331896,0.009617522,0.042973343,0.05186915,0.0074206125,-0.048783276,0.017664662,0.0041736616,-0.03905857,-0.08765257,-0.044954605,0.022596797,-0.02479764,-0.03415141,-0.054298263,-0.08853737,0.036989942
Katy_Perry,0.038027514,0.08431149,0.030247346,0.005509526,-0.04414429,-0.06054125,0.035191365,-0.08329603,0.04146014,0.02062899,0.052265666,-0.032988988,0.022356473,0.12631704,0.053849705,-0.039532725,-0.11200933,0.059898786,-0.09430321,0.070148274,0.105730504,-0.109991595,-0.11329762,0.02079337,0.09801841,-0.011935752,0.04904018,0.10018568,-0.10696577,0.035959646,0.06098768,-0.0481257,0.039787065,-0.049695257,0.00539517,-0.06442637,-0.07353503,-0.0844143,-0.12285399,0.041016072,0.058417946,-0.010493894,0.0033954654,0.05739707,-0.028339155,-0.051895443,0.08660369,-0.028277537,-0.1158594,-0.07927109,-0.07000636,0.021973858,0.070758164,-0.04070517,-0.056514446,0.059849158,-0.025682986,0.009832846,0.012948888,0.08592506,0.09162603,-0.022458997,0.05347921,-0.0009499739,0.018845279,-0.04448862,-0.071254365,0.07407542,-0.008889487,-0.0639504,-0.057017468,-0.10645395,0.049633265,-0.040885575,0.10623635,-0.11273388,0.050383385,0.002839982,0.02694408,0.12190504,0.039861213,0.06379635,-0.036189884,0.045200992,0.10534437,0.09510912,0.042474084,-0.085868046,0.023734717,0.044678368,-0.00722066,-0.07651835,-0.06488999,-0.049681272,0.039343245,-0.019890891,0.031452335,-0.053342707,-0.08719337,0.052724067
Kawasaki,-0.033213407,0.089293405,0.03629557,0.1102247,0.052173797,0.0134130595,0.008262615,-0.009333129,0.077851094,0.0892779,0.11561691,-0.08127063,0.08917211,0.14325865,0.088592514,-0.06110943,-0.08696366,0.030164218,-0.13055502,0.09946013,0.038534403,-0.09132826,-0.12949473,0.122915916,-0.007908439,0.059701476,0.14097641,0.109171726,-0.049958978,0.056623936,0.06266927,-0.09977144,-0.07897579,-0.12918626,-0.015457595,0.015214421,-0.05601914,-0.12089108,-0.16086838,0.105701424,0.13113388,-0.09745744,0.09074147,-0.0014281088,-0.09050493,0.020230617,0.061560065,-0.11326072,-0.056532063,-0.02655816,-0.025494352,0.12441146,-0.021449704,0.022866044,-0.07468046,-0.004492026,-0.04744047,0.18793423,-0.12135903,0.117373966,0.11606641,-0.111701734,0.05472324,0.11820565,-0.12646045,-0.13854933,-0.07467321,0.030538613,-0.04762647,-0.0004864541,-0.113468215,-0.11833415,0.102730714,-0.119615726,0.0154107725,-0.0898674,0.089401074,-0.038957316,0.07680345,0.13798861,0.033175,0.09119615,0.054270413,0.07660791,0.021439891,-0.019267166,0.1440835,0.008438971,-0.05337735,0.058700815,0.09001083,-0.09916504,-0.05245629,-0.10811082,0.13429908,0.068791226,0.03796369,0.080715805,-0.09921825,0.046683703
Kaysone_Phomvihane,0.0967481,0.06299629,0.02468813,0.08956129,-0.029061744,-0.07974944,0.11473267,-0.048230596,0.07211358,0.038604524,0.03363683,-0.023358248,0.005879623,0.098936476,0.021950537,0.01563461,-0.06967029,0.100241765,-0.024228934,0.034030497,0.031408668,-0.0867465,-0.072965235,0.10158721,0.02684789,0.0123516945,0.032228902,-0.0035201113,-0.0085994825,0.049380094,0.10991801,-0.03988706,-0.031345356,-0.020730194,0.102964625,-0.0805348,-0.006133367,-0.042287745,-0.05702808,0.05335836,0.07990283,0.016007459,-0.05337949,0.012327306,-0.048446994,-0.08293563,0.08438926,-0.071871914,-0.026893983,-0.095805794,-0.010898661,0.07552864,0.03987794,-0.048283543,-0.03956614,0.07726421,-0.058536325,-0.029712426,0.0018504164,0.09764706,-0.026563138,-0.041121095,0.07088313,-0.012180421,-0.065136574,-0.058591433,-0.08211434,0.057840776,-0.015895182,-0.0140617695,-0.06464687,-0.07846711,0.016840661,-0.034600545,0.109052934,-0.03620107,0.012100999,-0.0023565057,0.0701516,0.11930343,0.0076099867,0.078843,-0.009356908,0.036139276,0.012055897,0.08701187,0.03326932,-0.07827977,-0.027653249,0.0254899,-0.0071718697,-0.041688118,-0.05508313,-0.050305028,0.030072782,-0.006364455,-0.010136097,0.052778784,-0.0735897,0.011578102
Keira_Knightley,-0.020925367,0.117964864,0.100018695,0.12960534,0.060133606,-0.10252576,0.048910923,-0.100886874,0.05716269,0.07523783,0.10467361,-0.04408778,0.111568585,0.019941293,0.11244245,-0.08009861,-0.09278125,0.09009042,-0.071363516,0.042496156,0.03302522,-0.05305775,-0.08892,0.11039224,0.11883403,-0.03498968,0.14308693,0.10456395,-0.113320194,0.054579552,0.105792515,0.013107756,-0.04608108,0.0667011,0.14062561,-0.050116014,-0.107760064,-0.085827105,-0.13430387,-0.01178417,0.123800814,-0.060799673,-0.007366808,0.094887726,-0.030977461,-0.10869503,0.10714308,-0.05081539,-0.071167834,-0.10290448,-0.055281352,0.118322775,0.09764349,-0.039899863,-0.06852544,0.10386524,-0.016629035,0.07287343,-0.07660773,0.0896133,0.09985752,-0.06668583,0.08007788,0.09580278,-0.046773434,-0.009467612,-0.05415129,0.1212403,-0.10267228,-0.09245369,-0.092427395,-0.13106358,0.013406351,-0.095387936,0.071987435,-0.105895236,0.10682923,0.0029075362,0.120038584,0.10124561,0.119060285,-0.015457526,-0.017549204,0.038668137,0.018183516,0.030871302,-0.029752553,-0.03247682,0.010150404,-0.030347563,0.029954448,-0.1038699,-0.021723572,-0.012429624,0.12378779,-0.016313946,-0.019047296,0.05954583,-0.11047056,0.08854881
Keizō_Obuchi,0.01756412,0.037875853,0.03309663,0.075444564,0.04798419,-0.09154823,0.090859674,-0.011993808,0.05471722,0.03099264,0.05664291,-0.07118079,0.02721154,0.11904998,0.12609176,0.01997337,-0.06458093,0.05910491,-0.02107339,0.09146539,0.11728156,-0.074513905,-0.019404186,-0.0063796407,0.00640361,-0.022959955,0.03809064,0.09766325,-0.022060351,0.004281848,0.10607933,-0.06873924,-0.033204794,-0.061047446,-0.00087751535,-0.027361449,-0.016813535,-0.08868763,-0.1052925,0.07295766,0.030802123,-0.0065279086,0.027731119,0.04906462,-0.024460552,-0.04109863,0.07412672,-0.03763182,-0.057100315,-0.061215248,-0.061028328,0.063361384,0.08957488,0.0043702205,-0.028842652,0.08741049,-0.030270915,0.028185686,0.033185,0.06636382,0.100090295,-0.036812525,0.01867014,0.03979632,-0.0007817252,-0.048046842,-0.085065655,0.031625297,0.0004899373,-0.04313942,-0.056079924,-0.06113802,0.06305556,-0.057612777,0.0038099955,-0.09968662,-0.0018113612,0.0031617638,0.067473285,0.10908699,0.023169067,0.08576843,-0.024748657,0.036891382,0.08301297,0.040390126,0.035213664,-0.031988684,-0.009787008,0.065345325,-0.010295178,-0.042173337,-0.09105304,-0.057630386,0.05890308,-0.028318899,-0.0018048238,-0.05941312,-0.08977866,-0.014506607
