,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Hugh_Keays-Byrne,-0.007820487,-0.04931178,0.14173947,0.17521809,-0.1448653,-0.19577406,-0.1280451,-0.17658609,0.17311545,0.12689471,0.12147848,0.22135347,-0.14344804,-0.09746619,0.06453823,-0.118795395,0.20399857,-0.20705715,-0.16169445,-0.16689146,-0.06949256,0.13015264,-0.17264041,-0.09714887,-0.13013943,-0.07143919,0.16257778,-0.193947,-0.12473163,0.09525616,-0.030772164,-0.13106051,0.08339203,0.16064788,0.14418133,0.23325758,0.11937256,0.16797754,0.058787607,0.12460379,-0.19187099,0.094707005,-0.10341951,-0.013427246,0.1430058,-0.22747011,0.17659642,-0.1626565,-0.15635188,-0.17746517
Hugo_Chávez,-0.08145389,-0.059763018,0.08143884,0.08461575,-0.07448414,-0.11866822,-0.07460856,-0.07665047,0.10622633,0.001635309,0.012651432,0.10684414,-0.030809835,-0.10954688,0.040168144,-0.08996608,0.07938558,-0.12674335,-0.13896216,-0.04038439,-0.055202432,0.05684054,-0.10596159,-0.04272857,-0.072929665,-0.07001765,0.039623946,-0.0637157,-0.108523324,0.09915415,0.14721498,-0.08906947,0.049626168,0.06617366,0.027236395,0.13461211,0.05067372,0.1427994,0.06898202,0.11272048,-0.11104041,0.065924175,-0.1159787,-0.07813171,0.108381346,-0.102213554,0.053088695,-0.067386106,-0.038444076,-0.14420108
Humphrey_Bogart,-0.058593053,-0.1275425,0.02948738,0.07317393,-0.05604449,-0.07291378,-0.11871747,-0.085335545,0.07964771,0.0588739,0.010563899,0.1090589,-0.056948602,-0.110239916,0.066761054,-0.11563734,0.08061789,-0.071605034,-0.12071462,-0.029702062,-0.026050445,0.08146604,-0.09167606,-0.03602958,-0.12938474,-0.1017614,0.07335328,-0.04986107,-0.13003162,0.056949597,0.12515274,-0.047834855,0.07129249,0.0646749,0.06813829,0.111614786,0.101277776,0.09885033,0.12099057,0.11562294,-0.09492967,0.064988196,-0.062273525,-0.079824276,0.123121284,-0.1065368,0.048604213,-0.021572689,-0.10979193,-0.054271244
Huntington_Beach,-0.11768729,-0.13521962,0.15226245,0.085826814,-0.1584371,-0.17122175,-0.13622542,-0.14603789,0.10836249,0.091967545,0.05479803,0.1387902,-0.16051398,-0.14905404,0.114628665,-0.17876562,0.105355866,-0.18709616,-0.18909296,-0.07283731,-0.14043757,0.16454431,-0.1478514,-0.12866634,-0.15807714,-0.1862462,0.12876344,-0.06670637,-0.1504288,0.11863219,0.10916752,-0.13924707,0.08380377,0.06698745,0.16845605,0.07761412,0.15952535,0.013220857,0.15166694,0.0049539567,-0.124528006,0.16528384,-0.11283155,-0.15001994,0.15045166,-0.11894384,0.17871583,-0.16973917,-0.11060884,-0.06670703
Hyperion_Entertainment,-0.062106222,-0.098889895,0.1174611,0.07085753,-0.058002252,-0.120166704,-0.13130237,-0.09437842,0.07106743,0.097137816,0.10609413,0.121290006,-0.095866084,-0.117520005,0.092330284,-0.029878836,0.08116923,-0.12705317,-0.114382796,-0.10943302,-0.07649049,0.07584467,-0.052491087,-0.109006405,-0.088824965,-0.094959825,0.09180809,-0.08182536,-0.041291535,0.08400693,0.099791326,-0.1254318,0.09302078,0.06552768,0.09444837,0.07452583,0.10841346,0.053541735,0.04488249,0.056371503,-0.035538703,0.1274399,-0.07546913,-0.11333978,0.0773404,-0.10011822,0.11435676,-0.12084133,-0.099422775,-0.06685655
Hyperion_Solutions,-0.15671392,-0.115119375,0.12777469,0.091322534,-0.14782676,-0.12553132,-0.07731154,-0.20843086,0.15030283,0.15035313,0.07787516,0.14226384,-0.17501491,-0.23367412,0.13812973,-0.18398972,0.13676639,-0.11217675,-0.14189649,-0.15197372,-0.15697156,0.13028572,0.01638669,-0.13104275,-0.11680422,-0.15110406,0.118195534,-0.16096196,-0.1589797,0.16230802,0.13880318,-0.14112563,0.10263891,0.09520195,0.15476781,0.09087631,0.16295588,0.119885355,0.1975835,0.07828434,-0.198501,0.12804373,-0.13850956,-0.12989001,0.1924102,-0.15607409,0.15102276,-0.12546879,-0.06519964,-0.0054347874
IBM,-0.079354495,-0.082649715,0.052854307,0.07256663,0.000107569445,-0.02616653,-0.1078925,-0.12675302,0.01704767,0.10764872,0.118039414,0.04841214,-0.10779874,-0.098244384,0.048309885,-0.07391579,0.061636105,-0.07705141,-0.021544607,-0.10978218,-0.04436399,0.06030527,-0.12681267,-0.04627261,-0.08386161,-0.07626467,0.12406818,-0.06130723,-0.06856893,0.04572853,0.056955904,-0.09214894,0.07469832,0.07025383,0.06545749,0.032178633,0.06603519,-0.013845634,0.03899892,0.0252736,-0.05095717,0.03465527,-0.048407312,-0.10241259,0.113834925,-0.08615343,0.043893233,-0.05452643,-0.11893383,-0.010637742
IBM_Internet_Security_Systems,-0.039222907,-0.025297713,0.045435127,0.04550536,-0.03451635,-0.14476755,-0.035947043,-0.09258114,0.117696345,0.055797987,0.1065337,0.086099625,-0.051651016,-0.10360462,0.05356242,-0.055405594,0.009999285,-0.1408109,-0.055270847,-0.14105828,-0.0637914,-0.02359924,-0.078384094,-0.077489935,-0.03143694,-0.07745122,0.068664365,-0.08972645,-0.10716966,0.0615494,0.10404365,-0.12752098,0.051145256,0.022486573,0.07029028,0.029308423,0.015036056,0.029929778,0.012043898,0.04807345,-0.081514366,0.048284758,-0.07799681,-0.05708084,0.036089536,-0.14586808,0.14167318,-0.11504427,-0.06363634,-0.045868427
IFM_Renewable_Energy,-0.063189186,-0.03487353,0.03125245,0.10816232,-0.049453545,-0.13713084,-0.05097322,-0.12087379,0.14307886,0.06915025,0.06391054,0.06933528,-0.077269614,-0.0903334,0.054179065,-0.10410374,0.019073334,-0.13141884,-0.040713537,-0.1145278,-0.06011455,0.023790546,-0.062143452,-0.088305324,-0.055411097,-0.07973512,0.07655444,-0.14239511,-0.13235962,0.0129155405,0.06603216,-0.1015056,0.0857676,0.13395615,0.14208013,0.041984763,0.053748857,0.081110984,0.05487289,0.07525339,-0.1244709,0.055985037,-0.08471484,-0.06410699,0.0048995414,-0.1287684,0.10285689,-0.09839847,-0.06878791,-0.046675608
INS,-0.14702506,-0.1614084,0.061180297,0.13296607,-0.0966104,-0.19523168,-0.11762724,-0.13419968,0.19470839,0.20300831,0.1256376,0.106902264,-0.15250674,-0.111906424,0.18007901,-0.10719367,0.106117256,-0.13791873,-0.14809756,-0.14360346,-0.11390187,0.10288232,-0.011412772,-0.16458029,-0.14111246,-0.11701227,0.14983594,-0.19902986,-0.11719672,0.12352927,0.11986515,-0.1996981,0.18652911,0.13931629,0.17019661,0.10630107,0.19470523,0.124989204,0.15329987,0.078751475,-0.21344166,0.03943183,-0.20728792,-0.15444945,0.19489513,-0.121490054,0.17005105,-0.11968645,-0.09471818,0.031615347
IWin.com,-0.06938443,-0.115380764,0.067671694,0.07266211,-0.03204376,-0.13934653,-0.088549666,-0.083748415,0.084158994,0.06943003,0.12071759,0.048212655,-0.11061084,-0.13017283,0.08688299,-0.040968146,0.037924502,-0.13523023,-0.07869696,-0.12638696,-0.044676986,0.026861832,-0.09010736,-0.13019964,-0.0392454,-0.10950359,0.08303067,-0.090730995,-0.07620479,0.05827581,0.043800257,-0.13594967,0.10543951,0.06664728,0.09537686,0.05541457,0.105181634,0.035138313,0.060827717,0.036221668,-0.04934086,0.08301315,-0.08611677,-0.116953455,0.052325986,-0.121950485,0.119368106,-0.099847555,-0.13455254,-0.037315354
I_Will_Fear_No_Evil,-0.18836348,-0.06905149,0.11657805,0.16546893,-0.18039426,-0.16167136,-0.084599026,-0.1834193,0.12217369,0.1011309,0.16715032,0.16798249,-0.094531775,-0.14802305,0.1419293,-0.14700748,0.10514091,-0.18917185,-0.17250054,-0.16568366,-0.14769022,0.054030187,-0.042946935,-0.15229103,-0.16194765,-0.110281825,0.15590736,-0.17301789,-0.11252557,0.10501668,0.07928495,-0.13533404,0.12877025,0.12019149,0.11930029,0.121172056,0.12209175,0.13480337,0.18900725,0.12361726,-0.14029962,0.121529564,-0.17159171,-0.17476256,0.14149208,-0.09238579,0.13681777,-0.17292668,-0.09463267,-0.088407315
Iain_Banks,-0.17726333,-0.07404346,0.057426248,0.07182516,-0.0639546,-0.09680224,-0.041990753,-0.046726447,0.16528903,0.0064098467,0.15196344,0.016263273,-0.065965846,-0.07957196,0.075988054,-0.012970843,0.049859438,-0.05329956,-0.09852105,-0.06820633,-0.081493564,0.02143907,-0.15307567,-0.090194196,0.017876524,-0.053991646,-0.03248548,-0.14194801,-0.06073492,0.0511247,0.0390019,-0.09008121,0.008958874,0.0693797,0.060115114,0.07863739,0.057382796,0.09539652,0.0914856,0.09718307,-0.041218013,0.07534396,-0.0815553,-0.01531922,0.0093507925,-0.077775806,0.15382162,-0.13033392,-0.060789328,-0.0746157
Ian_Mahinmi,-0.14872093,-0.12331769,0.13125832,0.13821167,-0.06342569,-0.027316075,-0.11340591,-0.074684195,0.051572986,0.104980335,0.12625821,0.07364298,-0.08675086,-0.07335522,0.119017296,0.014401416,0.10608078,-0.06825708,-0.094973184,-0.032664884,-0.07456009,0.13155329,-0.11358081,-0.09642546,-0.06864115,-0.038176145,0.04104531,-0.124551855,-0.009669388,0.062076498,-0.009356108,-0.04481455,0.056289453,0.14716403,0.11382799,0.06342057,0.05432962,0.102237314,0.08888373,0.070444405,-0.006359036,0.11548811,-0.07883293,-0.09525258,0.052305747,-0.048006807,0.06701821,-0.11591435,-0.040240154,-0.15319297
Ian_R._MacLeod,-0.07446514,0.004404306,0.077197224,0.095287204,-0.08496053,-0.11294693,-0.05917175,-0.12439585,0.15004206,0.04699884,0.052039303,0.12335196,-0.046490822,-0.08706894,0.037804425,-0.06509109,0.04776764,-0.13963196,-0.0777601,-0.10233211,-0.10501458,0.037260715,-0.07098005,-0.055779893,-0.07798431,-0.060095344,0.05214966,-0.11314735,-0.12124234,0.07432134,0.14881276,-0.104871795,0.03545447,0.065734744,0.07670127,0.09031462,0.03463632,0.12479436,0.020551613,0.11886142,-0.12502305,0.07177024,-0.078802936,-0.06153038,0.046244495,-0.12248941,0.12411453,-0.13684043,-0.0038705291,-0.14350231
Ian_Stewart,-0.1346402,-0.07798908,0.063028134,0.06289855,0.00059647573,-0.032834724,-0.07967772,-0.13834953,0.07082268,0.07017895,0.1079311,0.12815312,-0.050514594,-0.15861993,0.06739423,-0.03311448,0.14640653,-0.047577567,-0.082622334,-0.048967395,-0.019583669,0.058777217,-0.13014296,-0.013817992,-0.087347545,-0.07527873,0.052520625,-0.07377143,-0.072144374,0.08986956,0.07774943,-0.06493904,0.03176689,0.051433995,0.06963045,0.056281693,0.0024001864,0.07600493,0.05078742,0.077718765,-0.065716445,0.04342743,-0.07517535,-0.05969857,0.13915272,-0.13974051,0.071829304,-0.070813425,-0.022968793,-0.090930395
Ibrahim_al-Jaafari,-0.10426568,-0.1134045,0.11578378,0.041366458,-0.08794422,-0.10661538,-0.10578985,-0.0717799,0.107805185,0.076217875,0.10526378,0.120149344,-0.081848696,-0.09340622,0.061168082,-0.08414795,0.12800859,-0.069368936,-0.05390858,-0.10721466,-0.1041066,0.09955988,-0.04126232,-0.112691015,-0.034864534,-0.047777854,0.09299555,-0.064539574,-0.105439484,0.08599512,0.09728131,-0.11115037,0.11754397,0.11214111,0.13380972,0.09016791,0.10487635,0.12007333,0.113320634,0.08413831,-0.102219924,0.108837,-0.103835754,-0.08065702,0.106042914,-0.038691863,0.06725589,-0.10095429,-0.033974573,-0.15237378
Iceland,-0.042414404,-0.10950485,0.13582158,0.124164425,-0.122041285,-0.09266617,-0.16686895,-0.15051974,0.12754706,0.07231195,0.06670165,0.10252243,-0.14392217,-0.011802436,0.13777319,-0.11075627,0.11995791,-0.09951482,-0.15460645,-0.077217944,-0.033320896,0.096303426,-0.040814064,-0.15097688,-0.16001712,-0.10939351,0.033413477,-0.12763457,-0.11510288,0.1752384,0.08928986,-0.18800424,0.075899184,0.08978693,0.13968992,0.071933,0.1231354,0.07090572,0.06701782,0.071306154,-0.10355727,0.14721903,-0.10414105,-0.14844641,0.08851317,-0.03661772,0.07092867,-0.1415199,-0.106373645,-0.10415796
Immanuel_Kant,-0.07289744,-0.035984643,0.058451593,0.0785993,-0.046534944,-0.03775265,-0.12847377,-0.123134375,0.059045494,0.12695684,0.04021241,0.060859762,-0.11615773,-0.07473609,0.02651092,-0.11084295,0.14284022,-0.068867125,-0.055389173,-0.08983832,-0.070307575,0.08726215,-0.109101124,-0.03495801,-0.12806727,-0.07597991,0.08442904,-0.06585353,-0.10935193,0.03422597,0.11606627,-0.101920895,0.055604707,0.08534455,0.06286656,0.13122617,0.1137574,0.057753347,0.06567939,0.09294197,-0.100462504,0.069502935,-0.039598953,-0.07092175,0.10317074,-0.06618721,0.050606318,-0.024076106,-0.09973604,-0.048682828
Immodest_Proposals,-0.09156711,-0.10184521,0.13628419,0.18434805,-0.07356907,-0.09470014,-0.13481121,-0.17091638,0.09575478,0.13167074,0.14421971,0.12741813,-0.05837445,-0.11912388,0.15239474,-0.1499678,0.16467641,-0.15695183,-0.11865995,-0.15570828,-0.1164899,0.16022784,-0.03351227,-0.11643112,-0.16360481,-0.16706805,0.15061869,-0.1700893,-0.109433144,0.0411935,0.14640331,-0.094988205,0.10808815,0.107943185,0.1320989,0.14935242,0.018369984,0.13728581,0.14184633,0.13956922,-0.12976383,0.13735546,-0.16060649,-0.17432694,0.039808825,-0.087790444,0.11787595,-0.12838346,-0.08527896,-0.15287714
Imre_Kertész,-0.08673293,-0.015670383,0.10661546,0.1253128,-0.101051584,-0.07003444,-0.13089408,-0.121367574,0.047982257,0.10605469,0.04861279,0.050197467,-0.09982064,-0.07183719,0.026218887,-0.092187494,0.124875136,-0.120968305,-0.05228053,-0.11887131,-0.113347664,0.108844735,-0.12221538,-0.08190446,-0.09786207,-0.0692923,0.10320679,-0.09062217,-0.077287726,0.05059051,0.115111776,-0.12892465,0.08426645,0.16465516,0.054273345,0.12439322,0.13334738,0.0605088,0.0588338,0.089003645,-0.10893255,0.076258615,-0.06530825,-0.13233864,0.08886033,-0.044582337,0.02735146,-0.09952337,-0.07368233,-0.119197786
India,-0.10345438,-0.14388354,0.13152282,0.13549721,-0.14813265,-0.1477566,-0.06203764,-0.1315835,0.04797375,0.076383166,0.059247337,0.1418078,-0.10034965,-0.08855024,0.052247208,-0.1186758,0.19840689,-0.09465374,-0.14631316,-0.08635422,-0.1449726,0.070668064,-0.118519045,-0.19668758,-0.17702879,-0.1085477,0.13755514,-0.15037133,-0.13200328,0.081241824,0.06833361,-0.08956703,0.16716543,0.016295627,0.06591419,0.20982815,0.13930443,-0.056690734,0.06403452,0.07285655,-0.021266196,0.13450296,-0.06596408,-0.13524987,0.14320104,-0.11996253,0.07899279,-0.14304347,-0.03633887,-0.08121835
Indiana_Pacers,-0.092775494,-0.071243584,0.16590941,0.093213096,-0.021126056,0.00827132,-0.15821525,-0.16473366,0.021673096,0.07647871,0.024655506,0.08789858,-0.113990106,-0.13300404,0.07552198,-0.13897657,0.17112659,-0.06580353,-0.12486805,-0.1508455,-0.12141755,0.09817654,-0.1001064,-0.14017418,-0.10245173,-0.13546842,0.070487015,-0.091140434,-0.05476852,0.08683262,0.024607817,-0.0013605306,0.12893544,0.086291306,0.025941297,0.012222123,-0.0032895629,0.20637487,0.18416473,0.15440643,-0.09100781,0.1330654,-0.08271465,-0.1893566,0.08411435,-0.09327885,0.07608258,-0.1438186,-0.12402776,-0.17262116
Indianapolis,-0.11722126,-0.109202385,0.097890906,0.15671964,-0.1375956,-0.15363005,-0.17961101,-0.12497077,0.17524429,0.18464507,0.067731954,0.16422766,-0.07123419,-0.18400349,0.16043349,-0.050372157,0.13997975,-0.1664101,-0.07326096,-0.072347805,-0.08144375,0.15193915,-0.1384431,-0.06465279,-0.14850132,-0.2046445,0.16185154,-0.07405481,-0.11013418,0.13625443,0.023722593,-0.10851017,0.12781598,0.117914654,0.07898574,0.1312047,0.17241606,0.16175337,0.087759785,0.17196454,-0.15116853,0.15628408,-0.13952917,-0.12544371,0.14256783,-0.120923735,0.092696965,-0.024567153,-0.12542693,-0.14688337
Infor,-0.1288025,-0.20953646,0.020844987,0.14979802,-0.05816508,-0.05530338,-0.033177596,-0.026339425,0.05468088,0.008368481,0.07067363,0.020784812,-0.04349824,-0.05552416,0.12634474,-0.05868619,0.029793058,-0.005878725,-0.10586028,0.001865156,-0.024665073,0.08837142,-0.13238953,-0.078402415,-0.04330405,-0.037203044,0.03432531,-0.106136374,-0.014883558,0.039331857,-0.0030714825,-0.016210869,0.079428576,0.15846884,0.088705815,0.06178459,0.07090174,0.11415553,0.12561448,0.06129282,-0.014119223,0.07338738,-0.10549146,-0.09944276,0.035842676,-0.06930335,0.027302723,-0.033655427,-0.088981844,-0.077842005
Information_Builders,-0.03282034,-0.15666093,0.038488578,0.07326095,-0.04142957,-0.16393387,-0.067329496,-0.0385533,0.06139266,0.028205555,0.057016287,0.058251757,-0.05830992,-0.1069955,0.098097056,-0.098775566,-3.8029262e-05,-0.12539078,-0.10982896,-0.07234173,-0.013868593,0.03861093,-0.07920534,-0.09949621,-0.048244707,-0.10956618,0.08660769,-0.064469434,-0.07037303,0.067339934,0.0747449,-0.094557375,0.121027894,0.066333525,0.045951124,0.05076016,0.103049934,0.05049705,0.067260094,0.027598094,-0.036394745,0.06858947,-0.10127266,-0.13608761,0.08578144,-0.1217806,0.056047212,-0.040854536,-0.14142425,-0.025428724
"Inglewood,_California",-0.12680484,-0.13936451,0.06333936,0.09814518,-0.02415384,-0.12103734,-0.17951344,-0.16935916,0.09950889,0.18377443,0.14809076,0.14932515,-0.18622567,-0.15841687,0.15815885,-0.13011354,0.19013542,-0.11025444,-0.18903251,-0.16571328,-0.094829194,0.128552,-0.113102905,-0.07160822,-0.11070105,-0.093710884,0.18177044,-0.053416543,-0.11684803,0.14034487,0.05229124,-0.15476209,0.14343238,0.0015348914,0.17333244,0.17844947,0.15024431,0.091997854,0.16817202,0.15021603,-0.16261506,0.15826932,-0.1244608,-0.16117108,0.08523473,-0.11197482,0.16494626,-0.05601626,-0.062120963,-0.07472349
Intec_Telecom_Systems,-0.0391649,-0.057592016,0.07129654,0.103932805,-0.038581233,-0.06545041,-0.075570226,-0.11105546,0.056045584,0.1296698,0.11083119,0.14496419,-0.060684938,-0.086415045,0.10530947,-0.015548529,0.036938675,-0.112997085,-0.036648173,-0.0959731,-0.05937639,0.06578561,-0.03212108,-0.055310808,-0.1128925,-0.047565468,0.1429283,-0.10190747,-0.026578834,0.064165846,0.09584302,-0.06475387,0.09776348,0.055219322,0.13179618,-0.0039131,0.00083185174,0.024214607,-0.0045128404,0.02909527,-0.0389344,0.09113828,-0.061572894,-0.08356663,0.06400559,-0.14706519,0.068382986,-0.13019517,-0.03702639,-0.099103644
Integrated_Systems_Engineering_AG,-0.11462499,-0.08695463,0.08095946,0.1833781,-0.15375282,-0.12651607,-0.11632275,-0.16097999,0.122259885,0.16845593,0.08048224,0.025047807,-0.18108602,-0.13697886,0.15306953,-0.12640011,0.12601043,-0.10938949,-0.17577417,-0.14599513,-0.13464187,0.099385455,-0.02555716,-0.17449337,-0.110097654,-0.14117283,0.12410849,-0.054000575,-0.146371,0.08379998,-0.0013640746,-0.13766363,0.1317896,0.17544115,0.1641629,0.13679774,0.13751556,0.16450273,0.13504367,0.14449254,-0.11575084,0.15184265,-0.12946832,-0.16228397,0.1425254,-0.13107352,0.11421224,-0.18969145,-0.02741857,-0.06677083
Intel_Corporation,-0.1369005,-0.12573536,0.07129637,0.12188219,-0.02254565,-0.06630912,-0.06915169,-0.11915497,0.08003263,0.055788737,0.1208491,0.049917214,-0.08014976,-0.13567641,0.103163846,-0.053835418,0.06441489,-0.0881718,-0.055471722,-0.07794322,-0.024992045,0.057074588,-0.11287443,-0.094947375,-0.038477845,-0.08043109,0.07590197,-0.14342469,-0.049669284,0.051410686,-0.012758443,-0.07417228,0.108627774,0.16441603,0.12542877,0.02227335,0.060790483,0.07519283,0.08245727,0.042832162,-0.050291825,0.05652177,-0.13847452,-0.1282748,0.05923165,-0.12599725,0.041968726,-0.09689652,-0.058022257,-0.06979821
IntelliCorp,-0.059428927,-0.10690907,0.055033427,0.04908661,-0.012286286,-0.07201534,-0.14681157,-0.09034067,0.06731596,0.12516811,0.09328579,0.114638954,-0.106424175,-0.11838287,0.08666714,-0.06684375,0.092439376,-0.0771364,-0.10624457,-0.0802229,-0.053523105,0.05542141,-0.073921636,-0.059488095,-0.10498324,-0.11515132,0.07687255,-0.05836503,-0.09005367,0.068867035,0.12491513,-0.10161797,0.06367927,0.03216356,0.102402166,0.08435761,0.09398215,0.036425754,0.05830545,0.07230195,-0.024319857,0.09952755,-0.036897793,-0.06498604,0.09829058,-0.11185146,0.12078217,-0.030543402,-0.11693931,-0.032284655
Intergovernmental_Panel_on_Climate_Change,-0.086888626,-0.03913832,0.057912245,0.13173178,-0.06766561,-0.06385722,-0.08585496,-0.107684486,0.05481914,0.0677773,0.08441908,0.0069674174,-0.118548356,-0.07439929,0.013004077,-0.11885892,0.054395605,-0.11001948,-0.036177196,-0.13889138,-0.068322204,0.044176787,-0.12720706,-0.08417358,-0.048000455,-0.080751956,0.07716119,-0.10114304,-0.11858948,0.014768674,0.055925813,-0.1347032,0.08922365,0.17103471,0.048224308,0.075385556,0.14066407,0.027879512,0.07167637,0.043469902,-0.12668332,0.040169545,-0.074826114,-0.12689374,0.05631485,-0.053457852,0.034831826,-0.079805285,-0.13919003,-0.040658418
Intergraph,-0.056314755,-0.09923269,0.11618451,0.06955635,-0.043508407,-0.12651782,-0.13066366,-0.08454458,0.07405247,0.09924281,0.104398735,0.119889446,-0.105480716,-0.12034321,0.09780697,-0.037635986,0.073625624,-0.13961726,-0.1131036,-0.10435468,-0.07722419,0.078400865,-0.05645833,-0.099668525,-0.09318837,-0.101434045,0.09658381,-0.0794099,-0.043617755,0.085250005,0.110647984,-0.12698676,0.08559808,0.053815693,0.09187145,0.08961741,0.09911419,0.037964366,0.051415753,0.05760219,-0.031600032,0.11911475,-0.07055697,-0.111374065,0.08114881,-0.10443313,0.11368873,-0.12225326,-0.10088517,-0.08313121
Interlace_Systems,-0.1522567,-0.13271753,0.1015823,0.11632285,-0.1421632,-0.20847496,-0.09373164,-0.18955301,0.12789951,0.18686132,0.106125765,0.09221122,-0.19213913,-0.21514003,0.15101045,-0.15197022,0.06649685,-0.21468887,-0.1891378,-0.12982336,-0.10379446,0.11893322,-0.099079475,-0.14972246,-0.07225549,-0.16546384,0.16321464,-0.1287495,-0.123481005,0.15931122,0.10731397,-0.21627906,0.17189196,0.09296562,0.1515107,0.086576186,0.18435703,0.09147026,0.13230507,0.032166224,-0.16447219,0.098443314,-0.127063,-0.17688927,0.15744378,-0.12369052,0.17930546,-0.16950153,-0.051228758,0.0043375245
Interlink_Computer_Sciences,-0.17001864,-0.09440232,0.14004609,0.17750299,-0.101541266,-0.16946803,-0.14160728,-0.14465554,0.19091092,0.1673119,0.10182164,0.15597102,-0.1500052,-0.16815922,0.12731594,-0.110103026,0.06438953,-0.17054486,-0.18744968,-0.12726505,-0.08286798,0.09946296,-0.13468091,-0.1559415,-0.12428596,-0.06841503,0.14021643,-0.1501112,-0.1824269,0.16897199,0.12506437,-0.16995993,0.14398058,0.14455855,0.15700558,0.07513594,0.18091011,0.09893883,0.16533324,0.04598905,-0.12653272,0.12574515,-0.14108159,-0.16884764,0.1775464,-0.06693923,0.16680606,-0.15432496,-0.07138514,-0.03617984
International_Atomic_Energy_Agency,-0.039853428,0.0038813918,0.07935888,0.11855241,-0.10107877,-0.07112435,-0.09289555,-0.1311397,0.06400716,0.12037252,0.02710769,0.079397954,-0.09934456,-0.05369137,0.013140827,-0.09447524,0.07192528,-0.1434838,-0.03640779,-0.12113653,-0.123017855,0.08344196,-0.069998704,-0.057151236,-0.14072369,-0.05590691,0.112749204,-0.09756568,-0.10189908,0.027372466,0.14293239,-0.11078282,0.06883627,0.14433642,0.068206735,0.08587057,0.059859782,0.064577535,0.016544942,0.08793596,-0.101728596,0.05156211,-0.04363406,-0.08122671,0.040819068,-0.05803704,0.049310327,-0.12518993,-0.06254579,-0.10874553
Interpore,-0.13750428,-0.13308203,0.15180406,0.1743555,-0.16667758,-0.1097521,-0.07027523,-0.19059107,0.14333095,0.21673788,0.082358316,0.08160298,-0.17904103,-0.16569205,0.11872817,-0.11805281,0.06708824,-0.17187646,-0.13147578,-0.06661302,-0.11838339,0.04094067,-0.106187336,-0.07775068,-0.053633064,-0.11982796,0.1746501,-0.12805338,-0.11882285,0.17250794,0.12798622,-0.14829038,0.14309034,0.1208679,0.14454982,0.09120844,0.15088235,0.079637155,0.15478753,0.07389904,-0.13548611,0.18341804,-0.104195364,-0.1740786,0.14483967,-0.07728918,0.16469346,-0.15890856,-0.06518568,-0.045679092
Interwoven,-0.052841783,-0.105084,0.056783233,0.03251416,-0.02064272,-0.063136175,-0.14566918,-0.09474039,0.07028651,0.12650077,0.09080609,0.11869761,-0.11523261,-0.12710585,0.09302738,-0.06341772,0.08700163,-0.0706155,-0.1022117,-0.08143843,-0.057473324,0.04425218,-0.08387537,-0.061249577,-0.10968828,-0.120602235,0.0957598,-0.05316619,-0.080825925,0.07423115,0.119761944,-0.09265507,0.0739386,0.047096618,0.09897371,0.08127432,0.086015485,0.03940935,0.07182728,0.07943272,-0.04163922,0.086498216,-0.039842084,-0.07275081,0.100989655,-0.12498705,0.11367721,-0.031684004,-0.1019961,-0.048923183
Intuit_Canada,-0.08105707,-0.11268783,0.11875241,0.077953,-0.023894327,-0.07452389,-0.13338637,-0.099860065,0.04492768,0.11711451,0.11258015,0.12966922,-0.09181588,-0.13385843,0.12465981,-0.0042434493,0.07658377,-0.10920658,-0.0852636,-0.07137445,-0.044329483,0.09785665,-0.073449954,-0.09493874,-0.09190251,-0.07364833,0.10895351,-0.09342474,-0.01950105,0.09628616,0.046649475,-0.075666316,0.111238286,0.07713684,0.09676749,0.035284992,0.04402909,0.04218351,0.04743404,0.038847342,-0.02578362,0.10596569,-0.0822484,-0.14382325,0.102181494,-0.10273812,0.0609558,-0.0979834,-0.06013365,-0.072135426
Intuit_Inc.,-0.06509688,-0.09167028,0.118675254,0.0786223,-0.050077185,-0.12232283,-0.13558957,-0.0894623,0.069435075,0.09654274,0.09146416,0.113081865,-0.10422605,-0.11606666,0.103338726,-0.030946987,0.07216067,-0.13270608,-0.097361,-0.10947049,-0.07487034,0.07675253,-0.051221218,-0.11011064,-0.092048384,-0.10779799,0.10399577,-0.07338026,-0.050426442,0.09441196,0.1115324,-0.12418548,0.08798664,0.06117374,0.08900345,0.08268474,0.100300066,0.040645115,0.05063138,0.054570112,-0.04090093,0.12436509,-0.07342975,-0.11937176,0.0819221,-0.106079035,0.11006879,-0.120081484,-0.10919497,-0.05760672
Ionatana_Ionatana,-0.15982024,-0.17339458,0.019335723,0.0875473,-0.023085244,-0.02009978,-0.07329827,-0.06539867,0.07171886,0.10983104,0.13078173,0.02479174,-0.095789015,-0.083266154,0.11081691,-0.047099132,0.095443666,-0.0043692524,-0.07843324,-0.030614588,-0.046669967,0.08383645,-0.14237085,-0.05792072,-0.05943506,-0.08145974,0.037420027,-0.12313553,-0.055549107,0.01930124,-0.010307846,-0.041586075,0.023648296,0.08080267,0.16050561,0.035560254,0.05900345,0.0356121,0.12959194,0.07294902,-0.0020799916,0.07949507,-0.062123317,-0.033117473,0.041566767,-0.0906228,0.08891808,-0.0425742,-0.09938474,-0.029881462
