,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
High_School_Musical_2,0.041621823,-0.041281376,-0.014128491,-0.0005392411,-0.041152004,-0.020191679,-0.053393506,-0.032844927,0.015796555,-0.04868531,-0.015958287,-0.06424304,0.03291157,-0.10036804,-0.037257425,-0.06793289,0.018677624,-0.044089332,-0.003491445,0.021234963,-0.033012517,0.053133134,-0.051481884,-0.035526764,0.020567948,0.042005017,0.015115728,0.07011635,-0.046021234,-0.011395466,0.020465042,-0.028007718,-0.030540602,-0.04941412,0.020026077,-0.086381555,0.052926615,0.0038263556,-0.021189243,0.010597771,0.019064933,-0.057775266,-0.0077091167,-0.031887807,-0.11919741,0.01137981,0.0855533,-0.01587854,0.05872545,-0.05923505
Hillary_Rodham_Clinton,-0.06692573,0.008824575,-0.0036251962,0.036634535,0.03275288,-0.028125811,0.009534939,0.052279063,-0.011650866,-0.094444394,0.029535256,0.079895906,-0.043120075,0.047787845,0.05901403,-0.027072413,-0.0042058527,0.014944799,0.051723048,-0.017149186,0.03204315,0.00963483,-0.041185338,0.13908333,-0.06828219,0.055768106,0.06290188,-0.057444014,0.011936549,0.027634934,-0.06487075,0.011755714,0.055421654,-0.056496073,-0.056550186,0.07269196,-0.098565675,-0.03880122,-0.043037735,-0.047992572,0.030340096,-0.033564605,-0.055595994,0.05221395,0.07535064,0.016242282,0.033985555,0.088383645,-0.05860551,0.08980509
Hiroko_Hatano,0.11652072,-0.11692246,-0.0117766075,0.09065153,-0.09034931,0.08742676,-0.038452055,0.06546139,0.039548658,-0.057037786,-0.10964002,0.017513534,0.08360263,-0.09725209,0.050532714,-0.08407305,0.017734485,0.12839909,-0.09261902,-0.092234194,0.01959007,-0.039411407,0.08062911,0.13355054,-0.11596683,0.09070799,0.012561042,0.00072200445,-0.107315876,0.050434444,-0.127141,-0.12943055,0.06297301,0.035610765,-0.12817423,0.05124004,-0.068134524,-0.10519243,0.0048247427,-0.042777937,0.056806616,-0.016257241,0.011797474,-0.01881131,-0.084537074,0.13318153,-0.017065998,0.04334995,0.0019233401,-0.027516704
"Hoboken,_New_Jersey",0.025404818,0.013373897,0.021662548,-0.03888752,-0.0115183955,0.017014144,0.12827638,-0.03223844,-0.0776043,-0.06969513,-0.09856048,0.06646323,-0.005287359,-0.022510964,-0.024837852,-0.021758404,-0.029183952,-0.050530605,0.062508315,0.118922755,-0.0070538973,0.11626036,-0.058641195,-0.042075798,0.050573472,-0.07953097,-0.011092726,-0.0023629707,0.08705534,-0.018582426,0.042407703,0.035542004,-0.09022416,0.06369769,-0.03714406,-0.018015327,-0.010670185,0.106185295,0.0066543333,0.030402444,0.113981165,-0.021250337,-0.09556809,0.04546682,0.0904684,-0.10580836,-0.08873008,0.051820364,0.014054707,0.053472992
"Hodgenville,_Kentucky",0.029303256,-0.051093236,-0.069395185,-0.092490636,0.0056409473,-0.059016176,0.044388525,0.027189175,-0.0066747703,-0.0044344473,-0.0725305,-0.039266765,-0.038946655,-0.017483832,-0.012598227,0.015751619,-0.07446166,-0.04078995,-0.009761097,0.001932846,0.03822006,0.041621536,-0.08537043,0.0193718,0.08549712,-0.10759089,-0.024827292,-0.009527565,-0.02190338,-0.05728255,0.056836158,0.017618002,0.026195416,0.07342276,-0.06580058,0.086352475,0.0410376,0.032290455,-0.012786096,-0.07030891,-0.0118213575,-0.013785119,-0.017864589,-0.056997854,-0.012758096,0.049537744,0.021253327,-0.06888452,-0.0024738384,-0.05657149
Holly_Marie_Combs,-0.009562565,-0.093136184,0.025390388,-0.050948825,-0.09031622,-0.008815362,7.7696954e-05,0.0073528457,-0.036241233,-0.02636906,0.03546934,0.027536536,-0.13337167,0.04819867,0.011128238,-0.040535733,-0.039084334,0.006157606,-0.008753307,0.04429061,-0.037993643,0.013088321,-0.010673856,-0.02259763,-0.0058001135,-0.08275655,0.024432782,0.0076290676,0.06320615,0.02179592,0.032541633,0.030580675,0.060020037,-0.02751432,-0.013608291,-0.030311117,-0.062373176,0.10857784,-0.03977333,-0.053835854,-0.0033340303,-0.03155723,-0.045680437,0.05959308,0.05050785,-0.022438314,-0.04980242,0.012020977,-0.0022028163,-0.06278094
"Hollywood,_Florida",-0.004237061,0.08100365,0.08214829,-0.020005904,-0.021826997,0.033134945,0.003967478,0.04561514,-0.088562675,-0.026506571,-0.079447165,-0.021863256,0.034060135,-0.052952293,-0.01038099,0.017077724,-0.013373831,-0.014285273,-0.06645266,0.032919943,0.075665206,0.001217298,0.008654631,0.016231494,0.029407896,0.060288128,-0.03968836,-0.1089491,-0.066490225,0.020455472,0.0334827,-0.048912093,0.0048302086,0.07003863,0.04028092,-0.03193489,0.011538878,-0.11680021,0.019355588,0.051025163,0.08429992,0.046589285,0.015288865,0.010358293,0.010301095,-0.017084317,-0.07973608,-0.031660337,0.012119044,0.1318257
Hong_Kong,-0.025690567,0.03430706,-0.0019899614,-0.0022927306,-0.001998613,-0.13423362,0.018978918,-0.08932407,-0.08609671,-0.06651401,-0.01811698,0.026017113,0.1400893,-0.053472273,-0.056201532,0.07130369,-0.0013747497,-0.08914269,0.025168452,-0.022170223,0.038319163,0.034858488,-0.0593507,0.07999495,0.08915554,-0.035366707,0.06583776,-0.012212542,0.015792865,-0.07021599,-0.08001035,-0.038514953,-0.027483381,-0.16235267,0.003475394,0.010777552,0.061526153,0.10962905,0.07266419,-0.025905885,-0.072684936,-0.048517942,0.10027417,-0.05877539,-0.067142926,0.10062153,0.018463828,-0.07232925,-0.055559814,-0.018298335
"Hope,_Arkansas",0.044214852,-0.049235974,0.030069891,0.06441778,0.067733906,-0.0048849895,-0.074047476,0.114616364,0.010345209,0.060862616,0.0035913303,-0.028575692,-0.05833449,0.06412045,0.027212333,-0.018206257,0.11450323,0.016473243,-0.04151934,-0.048611786,-0.106327794,0.0009059999,0.08660204,-0.07322041,0.008768091,-0.019121341,-0.0041852403,0.055514224,-0.026994145,-0.04938308,-0.04648164,-0.09815316,-0.02100541,-0.09606101,-0.062186584,0.051612046,-0.021722127,-0.03049405,0.053356852,-0.074276194,-0.037112243,-0.038310785,-0.02265411,-0.08606827,0.0019630115,0.050354835,0.12486068,0.009366721,0.058551412,-0.08647107
HotSip,-0.005371807,-0.065302156,0.04861768,0.0018193887,0.026628142,-0.021897415,0.031750936,-0.024532666,-0.00029375407,0.05257041,0.043814544,0.060977697,-0.009944014,-0.03223775,0.04289254,-0.050185718,0.03537015,0.039502844,0.068573594,0.0479818,-0.007483804,0.063102186,1.4924488e-05,-0.071543,-0.08863736,0.030772354,-0.03833632,0.011107337,0.008110204,0.0348058,0.050285183,0.029874334,-0.008253308,-0.0136550255,0.002728636,0.037767664,0.029691324,-0.046656445,0.0037827217,0.06705432,0.01566172,-0.029020667,0.016884865,-0.012224535,0.028873906,-0.057453685,0.025539018,0.07439779,0.0365884,0.03136852
Houston,-0.031468645,-0.030136,0.008563752,-0.06973922,-0.02359489,-0.07915541,-0.008560858,0.03798874,-0.056242038,0.10330961,-0.018604424,0.030435372,0.02870268,0.028965529,0.12647024,0.09852223,-0.08340933,0.043900948,-0.00831533,0.027697,0.047483843,-0.07394058,-0.05459897,0.063601494,-0.023929035,0.123703755,0.033372235,-0.05101674,-0.12022867,-0.022896072,0.038287096,0.02935695,-0.0027637484,-0.039155234,-0.0689241,-0.072784156,0.02084618,-0.03834734,-0.06473598,-0.10723171,-0.00557621,0.09801846,0.13666384,-0.10192368,-0.052873414,0.10287208,0.08252653,-0.07557736,-0.0021787968,-0.0544834
Houston_Rockets,0.09871609,0.024619529,0.025075842,-0.018564435,0.088513166,0.03678851,0.06802808,0.036587503,-0.022093447,-0.025832288,-0.0590296,-0.0111874305,0.006529871,0.019822301,-0.09841513,-0.011565421,-0.024827108,0.0072242734,0.018782934,-0.020469546,-0.018262317,0.0511764,-0.04028558,-0.01879832,0.013627895,-0.033583764,-0.05893908,0.02005887,-0.020221364,-0.027185991,0.08801116,-0.030435445,-0.01826076,0.048018195,0.015067759,-0.026469752,-0.016415725,0.028817432,-0.03830957,-0.04248602,0.004423057,0.038593523,-0.0860437,-0.02142869,0.05887253,-0.046376906,-0.047850873,0.05843261,0.008301748,0.043730203
Howard_Hughes,-0.12616405,-0.08448084,0.03228042,-0.105604015,0.049473412,-0.06434464,-0.06816037,-0.014902455,0.0042838193,0.016545793,0.017178614,0.075165555,0.053524323,0.05064571,-0.0022836619,-0.040715143,7.614768e-05,-0.0071672355,-0.005283911,0.056223873,-0.0397387,-0.00026127178,-0.057823934,0.054382455,0.017538283,0.025432754,0.0028569947,-0.01010676,-0.07150599,-0.028862616,-0.022586215,-0.05174171,0.0057368246,-0.029953139,0.014875441,0.023733119,-0.042994976,0.058150522,0.028260872,0.03450916,-0.04442985,-0.0918122,-0.00020426462,0.03548063,-0.008509293,-0.056236193,0.030212518,0.042438217,-0.05579434,0.06971145
Howard_K._Stern,-0.03556836,-0.014210418,0.018706456,0.025244972,-0.046061043,0.017427227,0.02548485,-0.021245712,-0.03869151,0.014298139,0.002271259,-0.06979706,-0.010098198,-0.003196547,0.02075766,-0.06759722,-0.03246304,-0.03627169,0.03617175,0.023420492,0.01916748,-0.0068932255,-0.018913174,0.006518474,-0.000773553,0.04858017,-0.063080885,0.01514961,0.05146291,0.033501565,0.032682993,0.007866049,-0.002373879,0.044090103,-0.015967494,0.051587757,-0.003162896,0.0001650351,0.006308272,-0.0075257965,0.04125387,0.038795862,0.043180767,-0.017788826,0.005747051,-0.082850166,-0.0006210373,0.012507525,-0.0055750734,-0.05838807
Hubert_Humphrey,-0.061332256,0.020978289,0.032465365,0.001216769,-0.019306993,-0.09400575,-0.00199533,-0.032131944,-0.051308334,0.03757578,-0.009934398,0.021114336,0.045037456,0.11040242,0.07778377,-0.005257545,-0.009577359,0.024446243,-0.06547474,0.0015043302,0.031343196,-0.050018605,-0.08941212,0.029063093,-0.05016112,0.037931472,0.03997531,-0.016424555,0.038531855,0.03896968,0.015315254,0.053777434,0.010085532,-0.06442002,-0.032323856,0.03591947,-0.027009144,0.09105598,-0.008123377,-0.10132929,-0.027929211,0.07449621,-0.013620179,0.051433835,0.054733295,-0.020249309,-0.008080289,0.087077975,-0.000647272,-0.0015741407
Hugh_Grant,0.008802819,-0.051428456,0.05366703,0.021346325,-0.043058347,-0.00981553,0.097346105,-0.031935565,0.03158894,-0.019339416,0.01514105,-8.536994e-05,0.016323831,-0.054128777,0.008120635,-0.038538117,-0.008454802,-0.0037809054,0.066860385,0.047931768,-0.007885871,0.002506208,0.014511634,0.0041632205,-0.0044807047,0.017786704,0.06692853,-0.04316777,0.05451562,0.029945947,-0.07665975,0.050720207,-0.02220447,0.002374521,-0.049742237,0.019551966,0.008222276,0.06723422,-0.014924701,0.03754494,-0.03171043,-0.031846143,-0.035732023,-0.03153351,0.044903286,-0.014702524,0.04583488,-0.0028950535,-0.02674439,-0.02017906
Hugh_Keays-Byrne,0.017349202,-0.008706972,0.11728373,-0.051827494,-0.034899157,-0.021922484,0.04122585,-0.011971074,-0.012786732,-0.054399587,0.027366238,0.0008600973,0.04717778,-0.06057755,-0.007078443,-0.016498864,-0.051249456,-0.05388848,0.027832678,0.10670122,0.07474627,0.013285755,-0.106694065,0.032446377,-0.02772933,0.006839505,0.010702033,-0.03276641,0.024283312,0.07118772,-0.025266754,0.040349998,0.004327077,-0.054698322,0.03505163,-0.0016305419,0.05644004,0.03106403,0.009857088,0.01557748,0.028429693,-0.05056115,0.07976472,-0.010120733,-0.033241313,0.02516593,-0.0020152854,-0.030442847,-0.077455334,-0.0021461307
Hugo_Chávez,-0.02498154,-0.037289415,0.046633948,0.046029177,-0.03879859,-0.037695944,0.062040538,0.025977287,-0.004835627,-0.04805944,0.023341568,0.044099297,-0.08885968,0.0141807115,0.095047764,0.070818506,0.031268634,-0.03219098,-0.0652329,0.03009538,0.023175465,-0.045701962,0.016714605,-0.010191505,-0.03909839,0.09254902,0.015041665,-0.04767354,-0.023257973,-0.024095057,0.012678403,0.0451042,-0.027235376,-0.052038144,0.0013924004,0.011972546,-0.049159996,0.05070004,-0.017609755,-0.0721297,-0.06846947,0.027844492,-0.10404199,0.07469485,0.018329665,0.028226545,0.020798925,0.07239914,-0.05864647,0.03817098
Humphrey_Bogart,-0.1151855,-0.033922452,-0.028342271,-0.0038494188,0.069619514,-0.039174907,0.074121304,-0.031902697,-0.046613332,-0.0029606405,0.09728357,0.04555939,-0.060153097,0.02752022,0.012515937,0.08914645,-0.021915045,0.04098434,-0.08449073,-0.106454566,-0.0010478316,0.038693268,-0.04290856,-0.013413007,-0.018138984,0.009927293,0.08436571,0.005605333,-0.028454132,-0.16144297,-0.041161794,0.023943994,0.0146328835,-0.010883993,0.02175117,-0.0228482,-0.0047099018,0.09185322,0.012841162,-0.043151457,-0.012742393,0.04244907,-0.024265066,0.042693242,0.082928754,-0.086002186,0.050170172,0.02875667,-0.087754294,0.07911617
Huntington_Beach,0.08965201,0.034041144,0.041015975,0.04292306,0.047253188,-0.0120274285,0.050686285,-0.02721501,0.02818165,0.039090555,-0.04082193,-0.007493608,0.011289285,-0.032803923,0.03986873,0.019742439,0.011360073,-0.061635323,0.018575653,0.0034902794,0.049756303,0.07343054,0.07292165,-0.055132702,0.0438728,-0.06248333,-0.01866007,-0.030492516,-0.032787807,-0.008634561,-0.04101487,0.042858545,-0.030333193,-0.02756686,-0.068821535,0.09042456,0.058763165,-0.0814009,-0.02747759,0.003387339,0.004361442,-0.0052170446,0.056903098,-0.06452829,-0.07798863,0.027412198,0.083282046,-0.011901535,-0.07089074,0.0861997
Hyperion_Entertainment,0.01577055,0.015040312,0.069341965,-0.07278126,0.09044059,-0.031155808,-0.068530425,-0.0071900333,-0.10405862,0.07234973,-0.009100899,-0.0024243328,-0.030303499,0.053207465,-0.07023238,0.010799076,-0.022002224,0.042668402,0.044322338,-0.051042322,-0.056510087,-0.10283063,-0.049883742,0.055765364,0.008791708,0.0037053253,0.049098335,-0.11509296,-0.05766915,0.061202,0.014079646,-0.0027746852,-0.06479996,-0.069123894,-0.0578719,0.0042815586,0.043048944,0.0061429474,0.10106071,0.016766163,0.04818491,0.08660257,-0.022729592,-0.015291519,0.023413096,0.05097454,-0.04602874,-0.057410028,0.09408698,0.07522546
Hyperion_Solutions,-0.006513246,-0.054904383,0.07554604,-0.05936261,-0.046179093,0.0283061,0.05521593,-0.049093235,-0.01543213,0.0413692,-0.021517906,0.026326254,-0.057450417,0.0075155157,0.06616398,-0.07243159,-0.058986764,-0.069761336,0.006869008,0.10005342,0.023464436,0.04571745,-0.027621195,-0.038355686,-0.047352057,-0.043875407,0.09065658,-0.003577609,0.048674744,0.062976636,0.04137972,0.0948622,-0.010808798,0.07304046,-0.008337509,0.020066902,0.060050555,0.025978383,0.0007228555,0.034449097,0.10102387,0.018709067,-0.012555616,0.02645444,0.05503003,-0.060237765,-0.055442885,-0.004862108,0.05031605,0.028494319
IBM,0.053094365,0.023234136,0.04526138,-0.03623447,0.046339016,0.05651211,-0.021891287,0.05653185,-0.09584926,0.045559153,-0.046653505,-0.005837062,0.03703496,0.022365458,0.013766988,0.0095716175,-0.073464535,0.038644034,0.01280157,-0.027136318,0.025181215,-0.025570568,0.019574324,0.036462314,0.016239062,-0.036432385,0.015186714,-0.031908292,-0.032752585,0.010386857,-0.07490682,-0.020551179,0.005816575,0.020944009,-0.047434777,0.023309939,0.036306717,-0.02498275,0.05223723,0.0053589246,0.052841693,0.011411279,0.0048553417,-0.06265122,0.053768896,0.015448311,-0.06584388,-0.09526706,0.030727316,-0.004809498
IBM_Internet_Security_Systems,0.026319016,-0.13638331,0.027431717,-0.019355185,-0.012876743,0.039130177,-0.045532677,0.024362765,0.0114495205,0.034546927,0.01165058,0.02615049,-0.032450814,0.03068602,0.13171642,-0.15085217,-0.03560196,-0.002004459,0.030077437,0.026481502,-0.026577888,0.05486292,-0.046455998,-0.028122608,-0.05261789,-0.04949747,0.021829732,-0.042999145,0.04400823,0.053743906,0.020948295,0.106493235,0.05985348,0.08441823,-0.039597157,0.028012186,-0.003574079,-0.035244953,-0.010103132,0.019649306,0.13646993,0.01564848,-0.046825476,-0.020960663,-0.03415082,0.0043359413,-0.02347677,-0.0060277656,0.15541686,0.028468775
IFM_Renewable_Energy,-0.027347075,0.016186427,-0.024370857,-0.0014425624,0.03077232,0.05387266,-0.0313432,-0.021695537,0.0075685396,-0.041216444,-0.0044380696,-0.027408686,0.03188789,-0.06318019,-0.011820345,-0.03754977,0.0510084,0.049894083,0.030662404,0.009501539,0.017745545,0.01304868,0.016166313,-0.0088061495,0.024895934,0.06431998,-0.0060423203,-0.044398203,0.009293979,0.033961214,-0.03947125,-0.08915325,-0.01691139,-0.08415658,-0.050851267,-0.019562427,0.03519328,-0.03417594,-0.025388923,0.009601305,0.059680928,-0.03498771,-0.004920507,-0.026934927,-0.10751083,-0.012770181,-0.0016204729,-0.03329152,0.011885079,-0.023198362
INS,0.024886223,-0.03269441,0.06566025,0.009321349,-0.060785763,0.015056001,0.0015343697,0.00315908,0.0021873536,0.12127068,-0.031323183,0.07093665,-0.020460475,0.013731576,0.08880324,-0.06208835,0.014298961,-0.006117779,0.012378372,0.109716296,0.0058737774,0.021594025,0.06016159,-0.10735364,-0.05132859,0.0049238317,0.03688435,-0.03005684,0.035293482,0.049063496,0.0073779146,0.06869289,-0.011509054,0.029683799,-0.04091571,0.03162534,0.08476361,0.0014261794,0.032613195,0.03728382,0.055712815,0.021260409,0.006378988,-0.0247125,-0.0019458543,-0.014058644,0.016063908,-0.0038807897,0.012773949,0.03771825
IWin.com,0.06919194,-0.0107106725,-0.043874897,-0.04672257,0.02848035,0.05593638,-0.024088247,0.07492584,-0.124389425,0.05338021,0.042363066,-0.08041279,-0.021898601,0.046841346,-0.0665603,-0.027993936,-0.050951704,0.053143214,0.035876423,-0.05467008,-0.054077085,-0.06417972,-0.026776655,0.0036444694,0.01628273,-0.01019295,0.093154505,0.0047530495,-0.0823488,0.06447215,-0.09954166,0.061999507,0.045708038,0.03552971,-0.047870312,-0.017641306,0.056559294,-0.07311398,-0.05030697,-0.01976279,0.09581239,0.046401616,0.019781776,0.0059658177,0.054828793,0.04905735,-0.0856189,-0.057383385,0.015620079,0.092987396
I_Will_Fear_No_Evil,0.004730313,-0.10392007,0.06387076,0.030293755,0.013494449,0.0141219655,0.08478771,0.014129146,0.060079392,0.009276665,0.002252973,0.060126353,-0.033310007,0.0011862611,0.01617305,-0.0556482,0.05183971,-0.00073111785,0.07420668,0.060172252,0.031294487,0.07613627,0.013045368,0.021755567,-0.02882034,-0.01062774,0.042182337,-0.0052760844,0.056492273,0.018773206,0.0016382999,0.027277675,-0.0774818,0.050757147,-0.006692575,0.06404506,0.026771914,-0.065774046,0.045772605,0.07286973,-0.008090222,-0.04314376,-0.02929666,0.073242925,0.02852424,-0.022013515,0.06817666,0.06715688,-0.05580357,0.05009482
Iain_Banks,0.06590302,-0.15975182,0.12196756,0.08027445,-0.044109296,0.008392614,-0.09504948,0.0029757866,0.06717558,0.07280357,-0.059738036,0.02418609,-0.015807383,-0.047586728,0.05249848,-0.03613123,0.0613968,0.062452734,-0.059599515,-0.009181777,-0.03490084,-0.03705958,0.034368988,0.01384507,-0.017378591,0.035078,0.0055511943,0.023116536,-0.04284701,0.077999406,0.027741706,-0.07405807,0.027585406,-0.04157708,-0.032160304,0.016920224,-0.079885595,-0.1099698,0.10099973,0.042730317,-0.051407095,0.076124825,0.025176395,-0.021817362,-0.10389771,0.09473664,-0.045867696,0.007345512,0.06391391,-0.017278397
Ian_Mahinmi,0.082809314,-0.06377039,0.024342459,0.061801236,-0.0094324965,-0.09312239,-0.09731879,0.04499685,0.06453941,0.012970096,0.040183797,0.010433752,0.013874847,0.00021844996,0.08082567,-0.0020506235,-0.004844915,-0.010745627,-0.04588447,0.023052532,-0.057885118,0.06570943,0.0007470567,0.0064379256,0.05859935,-0.029544145,0.049644947,0.017248554,-0.08716562,0.025000578,0.052354824,-0.019482734,-0.004069578,-0.10505938,0.08390296,-0.027011473,0.03920125,-0.026947001,0.09806735,-0.0022304915,-0.017968478,0.016571913,0.01949287,-0.00013438289,-0.08347808,0.022157088,0.0073685665,0.037865918,0.08659938,0.056619886
Ian_R._MacLeod,-0.004959728,0.033434886,-0.043419473,-0.102967545,-0.09706966,-0.0050277864,-0.044645417,-0.13991491,0.009719234,-0.059793934,0.05711084,-0.018647198,-0.0058017336,0.046776168,-0.024509583,-0.05027532,0.02343403,0.019084862,0.08001192,0.06298657,-0.09511486,0.030785117,-0.04929706,-0.06005922,-0.031776402,0.08678156,-0.09087547,-0.012187881,0.07529057,0.007993986,-0.0023374655,-0.010591576,-0.0695519,-0.075880535,0.038890928,-0.037562076,-0.011124136,-0.002512134,-0.051988244,0.0549689,0.03358963,-0.059843652,-0.082196526,-0.015119795,-0.07833784,-0.1058268,0.106733434,-0.033885103,-0.0063969945,-0.01595972
Ian_Stewart,-0.054108035,-0.023996362,-0.10524668,-0.07274103,-0.016687335,0.018109756,0.031511538,-0.13096188,-0.029802881,-0.0047855764,0.10714752,-0.08660371,-0.06167558,0.024060098,-0.04505164,0.020492684,0.05515877,-0.036768768,-0.038615223,-0.020491857,-0.008993777,0.008792231,-0.085923694,-0.0674301,-0.054983415,-0.015448488,0.019755263,0.094371416,0.006699872,0.009818455,0.03479644,0.11458314,-0.009929372,-0.027778318,-0.0050888755,-0.056741264,-0.01226926,0.03357662,-0.052138027,-0.010957071,-0.067923,0.0034399887,0.03976463,0.044974163,0.049836066,-0.00386643,-0.013436097,0.00069814426,0.02287712,-0.035182238
Ibrahim_al-Jaafari,0.020385854,0.008806659,-0.004108852,0.059410013,0.041882645,0.090780325,0.053676523,0.112553105,0.01634819,-0.06940493,0.00063420134,-0.03003969,-0.0021924346,-0.05514592,0.073016405,0.014830851,-0.069229156,-0.052754145,-0.0019292742,0.004623577,0.035864044,-0.018903667,0.051760968,0.12952062,0.04573946,-0.037206914,-0.036613103,0.0034197327,0.014645979,-0.08230022,-0.119237505,0.041784912,0.05929812,0.02945869,0.07347171,-0.024143657,-0.017215075,-0.08016065,-0.0259946,0.06626421,0.022389064,-0.08112466,0.032722432,-0.031040367,0.04037325,-0.008376044,0.030983444,0.012490896,0.0070536267,-0.044485413
Iceland,-0.022085128,0.004350064,0.00447079,0.0032437046,-0.037060224,-0.06488041,-0.008693633,0.008704473,0.030554984,0.05382653,-0.03518557,0.008383701,-0.003005127,0.04852481,0.041054696,0.023442788,0.054775126,-0.01795724,0.013612311,-0.028136464,-0.05810994,-0.069926634,0.009612459,-0.004956339,0.004253567,0.018676883,0.048967004,0.007579859,-0.033029187,-0.056201305,-0.016804699,-0.09305055,-0.046281323,-0.06788862,-0.044382263,-0.028406559,-0.036017578,0.010287626,-0.016854415,-0.041838497,-0.038530316,0.04000809,0.02149358,-0.011495533,0.053997148,0.06249776,0.06983164,0.021581387,0.027517894,-0.045252703
Immanuel_Kant,0.021670591,0.10474303,-0.042272612,0.012302297,0.09921294,-0.025863985,-0.02141611,0.022280753,-0.08692647,-0.034116145,-0.013518462,0.01683339,0.040681247,0.043590765,-0.114275776,0.07718974,-0.07927976,-0.051103305,-0.08147619,0.028101118,-0.026541444,0.08944163,0.003861788,-0.08912838,0.0799815,-0.12846112,-0.0029840574,-0.020006556,-0.023434697,-0.120257266,-0.0334749,0.110295124,-0.010734462,0.010079241,0.06949642,-0.015167809,0.17816651,0.106441,0.023667023,-0.023168761,-0.07357227,-0.017460313,0.0017746517,-0.071599156,0.07430938,-0.065585814,0.005916905,-0.038458336,-0.035850085,-0.06451078
Immodest_Proposals,-0.0066133128,-0.030722821,-0.050237257,-0.059390362,0.050407484,0.033583917,-0.006555436,0.03097305,-0.020290092,-0.060271937,-0.01812517,0.036418874,0.049605347,-0.015615419,-0.02050103,-0.033016063,-0.044568002,-0.026517957,0.069601,0.017905414,0.019571818,0.020702904,-0.030464932,-0.027210897,0.03459456,-0.046803944,-0.02098379,0.056703776,0.014655116,0.0028807446,-0.03779444,0.039243177,-0.05659182,-0.030541766,0.03434772,0.03894739,-0.03740841,0.049295887,-0.004553067,0.024140438,-0.06130539,-0.05624095,-0.044363786,0.0652452,0.054028615,-0.06613925,-0.06081885,0.06530071,-0.016221749,-0.022736719
Imre_Kertész,0.020337619,0.06610555,0.029745812,0.035787217,0.021461533,0.00033505762,0.008591883,0.036206428,-0.02005026,-0.0656211,-0.029011086,0.025972558,0.0006924012,-0.0022439908,-0.027958363,0.011641386,-0.042360764,0.053293683,0.007062501,0.06404822,0.057936512,0.0630896,0.029618245,-0.0071981857,-0.024082711,-0.035171386,0.013235539,-0.034808964,0.015527066,0.003381501,-0.021683706,0.0385502,0.09471408,0.079414845,-0.056847595,0.047837984,0.018035525,0.027886631,-0.07723699,-0.06533211,0.020580769,0.0050930344,0.01228007,-0.024245795,0.011962957,0.0405808,0.056322854,0.029782139,-0.0021280095,-0.0068605426
India,-0.07101503,0.059055932,-0.071117654,-0.025011,0.0512968,-0.017088464,-0.032033615,0.0002766369,0.1035818,-0.0014272116,-0.02287823,-0.010602476,0.003293407,-0.0037942464,-0.041414306,0.07925031,0.028827615,-0.090616,-0.03531993,-0.0638475,0.002576218,-0.07088003,0.0033655516,0.050335504,0.022569405,0.059338942,-0.002629798,0.016196335,0.032060284,-0.053803388,-0.047990028,-0.025446344,0.0042832247,-0.02518765,0.016774878,-0.0060436204,-0.027595732,-0.012628343,0.006260398,-0.038189813,-0.01816378,-0.05345754,-0.030457783,3.9206076e-05,-0.037890814,0.022758728,0.030674247,0.02920188,-0.068919234,0.005792249
Indiana_Pacers,-0.019610561,-0.04557193,-0.093532115,-0.023733916,0.04866332,0.011293079,0.034705993,0.049396537,0.04768758,-0.08718928,0.0050461777,0.022238359,-0.0011858166,-0.009250684,-0.039478853,-0.08944391,-0.040399592,0.031778064,-0.036320996,-0.040805172,-0.02452348,0.071353056,0.009616365,0.0071605206,0.071380876,-0.07149345,-0.020853763,0.043385096,0.03035161,-0.025948597,0.0067887963,-0.07481029,0.06820602,-0.016147288,0.034687217,-0.008967806,-0.0264258,0.0972564,-0.032810297,-0.040230677,-0.03670081,-0.044681445,-0.05500198,0.029190961,0.0758936,-0.06396358,-0.040977694,0.020929275,0.068092056,-0.047095638
Indianapolis,0.013416593,-0.02125966,0.08890649,-0.13786702,-0.05963184,0.020318622,-0.015354774,0.025513595,-0.090930164,0.032341547,-0.08767079,0.08653779,-0.02240988,0.08094763,0.117185816,-0.048663188,0.013502767,0.019799171,-0.12146632,0.026720183,0.0044671744,0.06016074,0.07995661,-0.15175702,-0.04251631,0.04677686,-0.043690853,-0.0689225,0.002566812,0.046629246,0.08248289,0.000632918,-0.04863448,0.018617645,0.03673583,-0.077705294,-0.021409193,-0.06804479,-0.026580948,0.03094042,0.12359501,0.13389471,-0.06853828,0.014935037,-0.00043526356,-0.028141163,-0.11291889,-0.049858544,0.07765589,0.05216797
Infor,0.14040881,-0.005930378,0.03587899,0.05751885,-0.16717373,-0.030519482,0.042141207,-0.004591156,0.07099541,-0.046370886,-0.05799093,0.0067098937,-0.019768754,-0.034268115,0.004464268,-0.027435021,-0.03170492,-0.0070709675,0.028914785,-0.01994377,-0.024462055,-0.0026726178,0.115373425,0.01684325,-0.05465234,0.022074673,-0.047505368,0.015009885,0.004075525,0.05297665,0.0012820908,-0.01901787,-0.026004765,-0.009186098,-0.0016817184,-0.063505225,-0.042754672,-0.07140505,-0.01612319,0.011659039,0.06919112,0.017729865,-0.08396293,-0.013710385,0.009584297,0.07774982,0.015524334,-0.040197235,0.074711114,-0.0044881455
