,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Jane_Dornacker,0.0676674,0.148923,-0.10105169,0.11540514,0.09996752,0.024484804,0.0888481,-0.023900425,0.06971488,-0.07015044,0.0024363818,0.10603938,0.004996524,-0.092082165,0.12107613,0.059211716,0.17628762,0.08113101,0.10394974,-0.019704306,0.06316724,0.059219167,-0.042445406,-0.032006968,0.006880732,-0.08926376,-0.10868042,-0.058481783,0.085266024,-0.020105332,-0.111721046,-0.11724027,-0.020196192,0.07867476,0.06289104,-0.12451115,0.073444515,-0.09244381,-0.10914954,-0.0255753,0.062145375,0.098271646,-0.13784018,0.09004405,0.10359773,0.08547179,0.033378746,0.11481719,0.05860945,0.03860788,-0.10355738,-0.04701267,0.023125215,-0.005268656,-0.08902088,0.09550113,0.07667829,0.10398107,0.11137086,-0.07991434,-0.108314104,0.0547562,0.16907449,-0.061361615,0.10022149,-0.0244254,-0.015131028,0.07232162,0.062563084,-0.11715386,0.02396219,-0.01292487,0.107504,0.15088433,-0.13417576,-0.027113177,0.029480986,0.11407015,0.044731002,-0.103021,-0.07332299,-0.060113728,-0.08611817,0.078845315,0.056678016,0.03704029,-0.13528617,-0.07914663,-0.050609108,-0.078830145,-0.059860658,-0.12311766,-0.0017645124,-0.110557355,0.06324985,0.029227495,0.083582446,-0.013873056,0.08050585,0.11163722
Janet_Asimov,0.07932696,0.059013214,-0.13818276,0.039912935,0.04588658,0.054551143,0.021021297,-0.01860187,0.020286202,-0.026880134,0.018226078,0.07249678,0.005632231,-0.098114595,0.073517025,0.042470377,0.11643935,0.04705265,0.019685384,0.001874076,0.093071565,0.101116575,0.0034856263,0.016947601,0.012664603,-0.06092305,-0.0224132,-0.05010118,0.07422434,0.007817144,-0.061656594,-0.07498395,-0.04298363,0.038207084,0.08757479,-0.06847784,-0.014344942,-0.034528486,-0.06617057,0.020510923,-0.0063363914,0.07576623,-0.041768562,0.07572708,0.09595237,0.009366394,-0.009643282,0.08302196,0.078266606,0.04927511,-0.0166892,-0.077794075,-0.043757644,-0.056766566,-0.089182556,0.104795665,0.0960022,0.08810489,0.09101796,-0.06918799,-0.11300215,0.01260824,0.073052526,-0.04319003,0.083276875,-0.01922228,0.033755228,0.075249806,0.075778306,-0.09697444,0.05180705,0.00606642,0.07137494,0.07461733,-0.03754088,-0.06237304,0.022488749,0.013512604,0.07526662,-0.09880431,-0.087040484,-0.07524392,-0.10925031,0.08411755,0.09903675,-0.014602279,-0.1032337,-0.07656688,-0.0597981,-0.10408499,-0.08194819,-0.077745244,0.00579009,-0.07760334,0.042948,0.09541777,0.120628856,-0.032460075,0.105134755,0.059335254
Janet_Jackson,0.06601337,0.06310001,-0.05689691,0.029121222,0.062215764,-0.005974487,0.026248934,-0.035451908,0.006551816,-0.054666072,-0.0051387902,0.027249156,0.029061079,-0.0599613,0.07326311,0.06835339,0.093141936,0.08613825,0.0053687785,0.011463905,0.09457074,0.037595686,-0.02910347,0.018812245,0.032180633,-0.046671405,-0.066788845,-0.04423321,0.06291866,-0.051060505,-0.0445296,-0.088667504,-0.0056367484,0.008698015,0.11067827,-0.020681476,0.022064667,-0.06842835,-0.045566365,0.02255933,-0.005306585,0.04721072,-0.044818725,0.051012255,0.03323848,0.004718189,-0.0064504086,0.07956451,0.028796054,0.0669972,-0.046150487,-0.043835606,-0.05922119,0.028126163,-0.0391285,0.08127031,0.09795926,0.15173744,0.043887112,-0.040610828,-0.056212094,0.048976198,0.05306252,-0.026530763,0.05937859,-0.026345098,0.01869929,0.07749235,0.084640115,-0.12828447,0.040454306,0.015939645,0.08467072,0.0714868,-0.034081474,-0.07212263,0.026122352,0.022163466,0.0166478,-0.13205494,-0.055846512,-0.03300732,-0.030218318,0.08904076,0.042330183,-0.023295403,-0.04082733,-0.07152,-0.03639173,-0.07025689,-0.0311091,-0.069830045,0.00498887,-0.06821426,0.06620224,0.06312837,0.12980169,-0.058573477,0.071249805,0.07962613
Japan,-0.0033282642,0.03793699,-0.102112964,0.06711261,0.028271355,0.048060752,0.027966712,0.15678933,0.045101333,-0.0432952,-0.043003995,0.066347875,-0.02279705,-0.016176213,0.063101575,0.08654825,-0.0077551487,-0.023181694,0.06741548,-0.10040089,0.081339695,0.15797138,-0.13054678,-0.0073633767,-0.02986484,-0.116207205,-0.07479771,-0.064323306,0.06900738,0.013503834,-0.0539245,-0.044224907,0.011569989,-0.06563503,0.1149196,-0.099505395,0.08044512,0.042458035,-0.078694336,-0.0032251715,-0.06959376,0.07302817,-0.051307835,0.03147904,-0.0026119167,0.07947994,-0.012763658,0.116278835,0.10992418,0.088929765,-0.14403607,-0.13126467,-0.07866133,-0.09529695,-0.07908757,-0.019564578,0.10471134,0.0056950753,0.08904846,-0.018550847,-0.14722145,0.035157427,0.12492791,-0.01209024,-0.0470474,-0.08465136,0.04034199,0.045831203,-0.0069306865,-0.013806239,0.025524091,-0.037067372,0.112414785,0.105894,-0.0032336062,-0.005606561,0.06939864,0.05474906,0.1034032,0.008153225,-0.0088977,0.005781646,-0.05762453,-0.05118381,0.14463584,0.06169912,-0.016594905,0.06271003,-0.12854365,-0.05488961,-0.08629727,-0.010602054,-0.043840803,0.03949615,0.037334625,0.008102664,0.19542192,0.0031293612,0.045826193,0.06021482
Jared_Harris,0.027383482,-0.01946683,-0.106602184,0.08325726,0.082827315,0.025963468,0.07823067,0.022777112,-0.026673678,-0.1002465,-0.008606152,0.07540703,0.06868451,-0.061649293,0.03506834,0.047730993,0.08595061,0.051658634,0.010220063,-0.009132522,0.10382276,0.03336141,-0.065614834,-0.03394389,0.09547544,-0.03269209,-0.07565751,-0.016322665,0.06563116,-0.039152946,-0.0057016537,-0.13273555,0.032222547,0.06334004,0.068108276,-0.06786924,0.021752095,-0.025773358,-0.114000216,-0.069866836,0.06277843,0.10966258,-0.06886414,0.08102334,0.10044949,0.030259332,0.03684261,0.10937278,0.024205688,0.021277873,-0.07711249,-0.022183929,-0.027769241,-0.06526837,-0.045238633,0.08797306,0.1568943,0.042352613,0.08932087,-0.003982981,-0.10236551,0.07262422,0.10858892,0.005759648,0.0505982,-0.041818038,0.0095297,0.04569093,0.026651533,-0.088981725,0.102646224,-0.04380955,0.07604525,0.063437365,-0.06395216,0.014226374,0.11636811,0.05731848,0.08276685,-0.07173821,-0.09727278,-0.017112726,-0.051918235,0.09362587,0.015517958,0.010639011,-0.010558871,-0.072333805,-0.029737575,-0.10548778,-0.12749772,-0.11957808,0.043344427,-0.100314006,0.014710713,-0.004105412,0.0038700632,-0.017805297,0.08768154,0.038765498
Jaroslav_Seifert,0.047890235,0.07072268,-0.13958783,0.048120342,-0.011138259,0.059940983,0.037885074,9.33758e-05,0.0022891231,-0.042052392,-0.017745743,0.1063812,-0.020636203,-0.10845,0.0029476408,0.076363616,0.050553836,0.041256715,0.0705686,-0.02770109,0.12695298,0.10821458,-0.017366296,-0.030301075,0.035375062,-0.10692917,-0.100492075,-0.095442645,0.07906996,-0.0018426519,-0.023029745,-0.027868804,0.0020654153,0.056478247,0.06975457,-0.09762917,0.018837042,-0.04045297,-0.067789935,0.008997599,0.027078204,0.04588099,-0.08499931,0.08945668,0.09472344,0.04697944,-0.02222862,0.121559955,-0.010065307,0.044696704,-0.04416069,-0.008007273,-0.014424604,-0.06581677,-0.109427735,0.097284764,0.034890026,0.122203104,0.052392602,-0.118451774,-0.14240013,0.02879393,0.10286607,-0.04226018,0.062315945,0.007813054,0.01269573,0.04839169,0.005023709,-0.07104016,0.00836773,-0.022675527,0.077258445,0.113619186,-0.033339962,-0.0113234185,0.028370708,0.06403392,0.08730886,-0.12119589,-0.049241595,-0.04955189,-0.10630411,0.10302681,0.055797704,0.0015583017,-0.02581924,-0.08409816,-0.014089958,-0.1087445,-0.057165165,-0.054175135,-0.058827665,-0.06049867,-0.0069794473,0.06923999,0.061528232,-0.030949486,0.049712032,0.07009286
Jason_Biggs,0.07294311,0.06924173,-0.106730655,0.10069467,0.026727155,0.07410771,0.10565028,0.0855178,-0.026393618,-0.03749071,-0.008096322,0.108164445,0.006875657,-0.097597,0.0765178,0.10501004,0.073874,0.08620213,0.06522101,-0.051956493,0.07287162,0.123988435,-0.032487247,-0.00694081,0.03468254,-0.1015634,-0.13910119,-0.097016245,0.122605555,0.015432165,-0.08837504,-0.086762615,-0.037868496,0.06363731,0.058996018,-0.091452576,0.055915494,-0.061353363,-0.1043471,-0.026184492,0.029989412,0.08842749,-0.10675831,0.08355344,0.10267612,0.0035656502,0.0040584723,0.08771578,0.10118597,-0.021465693,-0.08208186,-0.09904762,-0.04050106,-0.08187641,-0.1215676,0.14105183,0.07021625,0.06050036,0.116462365,-0.047685053,-0.082905374,0.025315115,0.12144497,-0.02695582,0.091533616,-0.08002089,-0.01046139,0.09342732,0.07808241,-0.10166076,0.054829862,-0.027788496,0.107934326,0.10173447,-0.14286296,-0.012693464,-0.0011672898,0.05605646,0.10936831,-0.0973034,-0.08651633,-0.051404715,-0.077535346,0.093968034,0.089032374,0.0016844139,-0.068511836,-0.04302616,-0.11444266,-0.12559491,-0.10476345,-0.08736486,0.00027773075,-0.05971053,0.044086255,0.1088812,0.086876124,-0.010481938,0.10117601,0.12964977
Jason_Mewes,0.06612807,0.006489068,-0.07630938,0.07353249,0.04151666,0.0100311255,0.022634143,-0.07047299,0.004709482,-0.049128126,-0.004155545,0.06320027,0.011909495,-0.052660547,0.14567612,0.1058943,0.13759223,0.08239651,0.07204155,0.0006172214,0.02669558,0.10023983,-0.0060618296,0.048776373,0.0516612,-0.062470414,-0.05763005,-0.09410282,0.094093464,-0.042420033,-0.11624938,-0.081240036,-0.0030183338,0.112670444,0.07389404,-0.10922539,0.09067689,-0.03254711,-0.10343003,-0.06795988,0.00043054673,0.07826746,-0.06911408,0.03683128,0.1145966,0.034826048,0.008021387,0.07392875,0.033982176,0.058094982,-0.022604898,-0.005471663,-0.03829663,0.008901674,-0.026733495,0.109578826,0.050150227,0.08008823,0.06840682,-0.117949165,-0.14565329,-0.020860871,0.11587982,-0.093662255,0.12963696,0.045660987,0.040516984,0.08198584,0.0042786445,-0.105342336,0.10193694,-0.0131758135,0.119636774,0.03436656,-0.11808633,-0.04333927,-0.002540379,0.009319431,0.023490729,-0.120946184,-0.08108587,-0.10518083,-0.08581126,0.06691273,0.088468626,0.053881656,-0.042356066,-0.17412087,-0.08792647,-0.01262082,-0.0655036,-0.09623649,-0.07995635,-0.09995844,-0.027289154,0.090236284,0.061531562,-0.055985168,0.028410604,0.05035299
Jason_Reitman,0.043803427,0.098809786,-0.05016869,0.093688056,0.061331578,0.020725364,0.05116443,-0.0066159777,-0.066236824,-0.030879214,0.0408355,0.07345856,0.06422257,-0.05894453,0.05881247,0.04746013,0.13802665,0.08717415,0.06603371,-0.09023376,0.062612444,0.11522757,-0.029886765,0.054394517,0.03740344,-0.07792453,-0.09793947,-0.05673493,0.105533205,0.0061598304,-0.078395665,-0.09593358,0.034240987,0.06878553,0.07957766,-0.12623812,0.031416513,-0.065087005,-0.08576409,-0.061001696,-0.008223686,0.060464658,-0.15175554,0.11081505,0.09090484,0.094425336,-0.030456586,0.06628364,0.07763784,0.0038962502,-0.056763273,-0.08789063,-0.06155091,-0.079234995,-0.09804879,0.08399934,0.101831704,0.03655425,0.09069244,-0.033384074,-0.08964131,0.067261666,0.049472507,0.0051657106,0.058390606,0.021725932,-0.0121883955,0.12529683,0.028033255,-0.03886838,-0.0034248538,-0.00859027,0.042653333,0.10044967,-0.04129056,0.025315428,0.0687022,0.11105666,0.108091034,-0.062137406,-0.06913071,-0.081428446,-0.1257064,0.08607115,0.1079738,0.0041016103,-0.06946205,-0.09187355,-0.083071604,-0.0827235,-0.09181398,-0.08909144,0.0155675085,-0.05399406,0.020155141,0.056207564,0.079921395,-0.00036063258,0.06977874,0.0021806362
Jason_Richardson,0.0291204,0.04862189,-0.045177307,0.026857777,0.0098640155,-0.035457358,0.035883952,-0.006616917,0.013288357,-0.044602603,-0.012803167,0.03689582,0.037448592,-0.058194857,0.014846905,0.10226554,0.034942966,0.07814536,0.040047918,-0.041826136,0.09052003,0.043864604,-0.024505181,-0.035162542,0.043712918,-0.07905801,-0.099080294,-0.055579953,0.067373954,-0.043289892,-0.046197783,-0.04852983,0.05230971,0.041427255,0.07122142,-0.020952145,0.06786117,-0.03896702,-0.035405666,-0.030034117,0.021596657,-0.043147963,-0.07847832,0.0241555,0.045669556,0.021681601,-0.0045368834,0.075388215,-0.024430757,0.052389413,-0.05827624,-0.039860863,-0.057497103,0.0092718955,-0.06598573,0.0695275,0.006621266,0.12205814,0.039929643,-0.02778042,-0.062742144,0.019173669,0.0932593,-0.020326119,0.041168112,0.0007969013,-0.03255049,0.056272827,0.043300554,-0.05715534,-0.03324256,-0.0405148,0.087580614,0.08124362,-0.025538817,0.0056616445,-0.03243124,0.10323019,0.016674489,-0.13454327,-0.09115004,-0.028135145,-0.016547576,0.114392765,0.001947401,-0.003504364,-0.076276354,-0.0704606,-0.008089671,-0.016215,-0.02248381,-0.056447715,-0.07022409,-0.06332057,0.010689495,0.0662328,0.10053195,-0.06537893,0.06063173,0.11239574
Jason_Terry,0.09510275,0.080430456,-0.104349785,0.030710714,0.04534218,0.045522146,-0.039300967,0.053578295,-0.00358681,-0.017775659,0.02872529,0.047698427,0.008989134,-0.12864159,-0.0074160686,0.08363009,0.046371374,0.040810436,0.074436404,-0.0066759004,0.0052186144,0.050597496,-0.03447977,-0.029296635,0.0041683386,-0.042665247,-0.04426351,-0.087500915,0.021354765,0.037685655,-0.06056103,-0.045070983,-0.0031473367,0.038489178,-0.018850392,-0.096657895,0.00783955,-0.0457829,-0.07026074,-0.012122243,0.004345775,0.018153915,-0.082876995,0.016554896,0.03811926,-0.033254772,0.012353466,0.0038595335,0.038897056,0.017744623,-0.0391192,-0.053401724,0.020946413,-0.08214507,-0.040571127,0.04531017,0.06957516,0.035859317,0.086766034,-0.058538683,-0.15431249,0.0054837414,0.11060079,0.0023115207,0.09471753,0.01618315,-0.014032749,0.07520838,0.049200162,-0.103786886,0.030986462,-0.014813307,0.033280026,0.054714255,-0.073969364,0.01698198,-0.031293973,0.09415933,0.033564184,-0.05090505,-0.055725936,-0.05917955,-0.05745961,0.08016248,0.05523515,0.06858533,-0.052019317,-0.06685143,-0.07630587,-0.06832378,-0.07872653,-0.13209751,0.007020774,-0.031516843,0.0075781588,0.046949387,0.14885862,-0.013907364,0.04496608,0.112691246
Jay-Z,-0.027517011,0.08186344,0.0031076295,0.08403471,-0.028594535,0.0026086944,0.0073527503,0.039822217,-0.015883848,-0.025221981,0.0055958885,0.08959127,-0.017953351,-0.05785184,0.04196699,0.10987091,0.05150294,0.05004796,0.08108862,0.042723227,0.040562302,0.075850815,-0.033128124,-0.04343976,-0.0022740748,-0.028203594,-0.05713557,-0.04418969,0.055359256,-0.025023704,0.02434621,-0.086826906,0.052122228,-0.0025523948,0.05520958,-0.07386144,0.03233114,-0.02785766,0.008963299,-0.045093797,-0.07117619,0.11020947,-0.09909762,0.074562736,0.06464333,0.024122525,-0.0039074803,0.09113635,0.01408285,-0.03965151,-0.10232261,-0.04989324,-0.015225857,-0.023538766,-0.053813923,0.045944493,0.049291715,0.024071924,0.111457564,-0.025997113,-0.027662536,-0.027432967,0.034264803,0.008154183,0.04131323,-0.045936283,0.0042034057,0.029166084,0.010267999,-0.09707647,0.028136471,-0.012124282,0.05383756,0.074873246,-0.1293076,-0.044947635,0.050226495,0.052359488,0.028549926,-0.031129912,-0.00409466,0.012518322,-0.035647724,0.030504026,0.08013788,0.005800967,-0.06842364,-0.061513126,-0.071916826,-0.09416769,-0.12191205,-0.02069287,-0.022340916,-0.066846184,0.042751815,0.013320596,0.023729596,0.010658846,0.06331669,0.065010495
Jean-Luc_Dehaene,0.017316746,0.06720362,-0.07628262,0.07413764,-0.041863747,0.07082953,0.056959998,-0.0065883463,0.026063733,-0.056911044,-0.0299604,0.09457622,-0.006713465,-0.1204655,0.013867347,0.0910935,0.03027145,0.020236721,0.071508475,-0.04479795,0.09792922,0.08740739,-0.033482675,-0.020309316,-0.0017559725,-0.11501878,-0.102801256,-0.11670999,0.09700766,0.00906136,-0.015235261,-0.04145944,0.021323547,0.03166785,0.0806423,-0.12043366,0.062255964,0.013965541,-0.09696884,-0.0043629,0.0072852876,0.044362698,-0.07588749,0.060943235,0.07232764,0.061642773,-0.010310211,0.12814434,0.012352431,0.017910747,-0.053786043,-0.02096009,-0.020356424,-0.08643158,-0.12437338,0.053685237,0.017030906,0.05281769,0.06589605,-0.0918519,-0.13886675,0.015814818,0.098648995,-0.08495859,0.026987312,-0.007409865,0.039409544,0.025920311,0.01574214,-0.031581018,-0.0035126992,0.008847948,0.08011476,0.09316187,-0.03277791,-0.028071392,0.02386194,0.05238326,0.084959224,-0.06675412,-0.057125177,-0.02144683,-0.11418181,0.065240666,0.052250013,0.012158297,-0.12681447,-0.028105933,-0.033048324,-0.07848918,-0.12137998,-0.016668642,-0.0773204,-0.061929006,0.00431881,0.05204607,0.058907963,-0.025937902,0.08000553,0.03940537
Jean-Pierre_Raffarin,0.030556638,0.07040943,-0.07725167,0.05307579,-0.03555573,0.07451058,0.055790782,0.004775835,0.020068474,-0.060537983,-0.026763402,0.1245284,-0.01447561,-0.12118053,0.016871294,0.097101815,0.04199202,0.02785946,0.070009604,-0.044110596,0.12052384,0.11438938,-0.03711138,-0.026504857,0.0007121487,-0.11450069,-0.102733605,-0.09107893,0.05980769,0.0066384166,-0.0015984691,-0.03617466,0.033329472,0.045745596,0.087517954,-0.11619475,0.053119566,-0.006964029,-0.06409685,-0.009395326,0.0032846548,0.04136593,-0.068076655,0.05568882,0.09999247,0.05875246,-0.024620688,0.13897057,0.010474188,0.017698037,-0.045758132,-0.015553405,-0.019419072,-0.07236802,-0.10612498,0.06341385,0.02467663,0.056878887,0.05930642,-0.100242175,-0.1330096,0.026117353,0.09722608,-0.07582726,0.024080474,0.003322072,0.07149035,0.02735661,0.0153167145,-0.037639663,-0.0066746864,-0.0019390408,0.09422541,0.09037155,-0.06669485,-0.028849896,0.03469013,0.05874877,0.07059068,-0.06742874,-0.0921774,-0.023776341,-0.113512345,0.039821178,0.03974268,0.021760667,-0.12616405,-0.04326281,-0.013661057,-0.080788106,-0.12755759,-0.022335373,-0.04579637,-0.056647446,0.010543604,0.061445445,0.06122817,-0.017890278,0.060382172,0.044281296
Jean_Bonnefoy,0.033789586,0.007536169,-0.050622314,0.029481575,0.031125525,0.08493517,0.022924641,-0.0071478877,0.0116286585,-0.052600153,0.02594703,0.09582086,0.018364625,-0.07250087,0.063963346,0.09301909,0.07071863,-0.0012709115,-0.012178173,0.031109974,0.100901075,0.0762645,0.0003911276,0.04303581,-0.016489238,-0.094322346,-0.0019416201,-0.03306721,0.028254533,0.025802074,-0.007816898,-0.07848508,-0.022507412,0.03233623,0.1028425,-0.06393977,-0.0092721,-0.07034839,-0.03742512,0.040411267,-0.00859831,0.08348672,-0.021760779,0.012088013,0.09366676,0.051547397,-0.02059817,0.0402604,0.08167663,0.03203844,-0.035482533,-0.034255255,-0.011923291,-0.104141265,-0.14530711,0.07364854,0.080744,0.018231817,0.10109977,-0.10730025,-0.11805997,0.030371169,0.022995435,-0.08289985,0.052986342,-0.059269015,0.04631051,8.087069e-05,0.046120137,-0.024419602,0.03702934,0.013039587,0.06767709,0.018569535,-0.05388433,-0.029175399,0.049591374,-0.021392722,0.1207607,-0.06588452,-0.08372865,-0.024023456,-0.14832896,0.032009978,0.076945774,0.0068182414,-0.077525236,-0.044111006,-0.03480286,-0.039168898,-0.040713117,-0.014567051,-0.0031487283,-0.091690555,0.099074036,0.07257531,0.09124835,0.00439162,0.032028683,0.009105168
Jean_Casimir-Perier,-0.016510619,0.049865544,-0.054366544,0.12650341,-0.038044937,0.02499199,0.056886658,0.046780996,-0.003356843,-0.023205597,-0.0032022945,0.11785792,0.007993798,-0.068094045,0.06256756,0.08187514,0.046341907,0.00637242,0.08901424,-0.0143519845,0.10922432,0.1177966,0.015472076,-0.0044268947,0.024451254,-0.057603266,-0.10229756,-0.058022052,0.027073203,0.012152707,0.0004901575,-0.055598583,0.008081603,0.03029362,0.05096809,-0.12542696,0.011893657,-0.00091534946,-0.05446679,-0.03467628,0.0009516163,0.08311935,-0.053270955,0.06437904,0.10446722,0.067846894,0.0045890417,0.11136038,0.065751664,-0.008579298,-0.09421964,-0.0012327216,-0.050965134,-0.080803454,-0.051580753,0.049908787,0.049787223,0.04442366,0.099332005,-0.101889424,-0.05584943,-0.040922616,0.067158476,-0.03294109,0.039672974,0.0077835303,3.475255e-05,0.07657903,0.029361274,-0.06378628,0.038925115,-0.027348539,0.044255227,0.10037443,-0.115632616,-0.07302695,0.06867115,0.027486693,0.036766168,-0.0442407,-0.060422353,-0.004844179,-0.09574341,0.018805744,0.073254704,0.03573062,-0.1348252,-0.048524562,-0.089592494,-0.08321607,-0.09923624,0.0060681985,-0.054313082,-0.023924427,0.040654108,0.061403632,0.03490122,0.03841087,0.103631034,0.035376947
Jean_Chrétien,0.034406666,0.079436295,-0.08746404,0.040358163,0.001942074,0.07233909,0.05106957,0.008638497,0.05678782,-0.052309103,0.022704786,0.092685,0.003480533,-0.09688621,0.0658086,0.06031546,0.07023105,0.02833163,0.04253105,0.0030744052,0.075421505,0.099051975,0.0052608787,0.045026023,-0.01716758,-0.08070154,-0.02723958,-0.061976913,0.09162324,0.023749063,-0.0262188,-0.10509075,-0.019741375,-0.010627307,0.0866112,-0.06285031,0.023254372,-0.045826312,-0.08968507,0.027003236,-0.027884718,0.09778585,-0.029241478,0.05181881,0.08724753,0.013056682,-0.00092916575,0.073446654,0.07573406,0.05029519,-0.046460442,-0.06434685,-0.065649286,-0.06743088,-0.097186424,0.039050408,0.0705363,0.07224572,0.100568645,-0.0789213,-0.088910975,0.013096533,0.06601066,-0.067690484,0.058642864,-0.032291796,0.06382548,0.038345687,0.026428588,-0.046389926,0.05270492,0.016513582,0.06164855,0.04942588,-0.04456227,-0.07004307,0.027530264,-0.0132037625,0.06328057,-0.06720902,-0.07116812,-0.0589719,-0.13137831,0.03063916,0.0887367,-0.012940537,-0.11935358,-0.025128892,-0.11099702,-0.08385793,-0.07216874,-0.03857902,-0.022280453,-0.095669545,0.095527835,0.073729604,0.085264176,-0.030090932,0.102893144,0.0435747
Jean_Reno,0.07664974,0.01802104,-0.07885027,0.09119495,0.07457344,0.07525795,0.11746257,-0.012730629,-0.006527935,-0.060636748,0.0038905507,0.08403261,-0.004415102,-0.10401135,0.073243245,0.068428256,0.12448945,0.10627964,0.114463046,0.0032496336,0.075171456,0.021151695,0.010086934,-0.051409725,-0.0038029505,-0.106828645,-0.11567759,-0.07067725,0.07333337,-0.0068341517,-0.068902545,-0.062021382,-0.016817395,0.10024751,0.10011256,-0.14405538,0.10085522,-0.062217936,-0.17745192,-0.051675506,0.018021867,0.061603427,-0.12185149,0.17817797,0.12152009,0.10749119,-0.0015956035,0.12859903,0.033001866,0.037560217,-0.11170129,-0.04678751,-0.08874163,-0.06312331,-0.08555529,0.13103482,0.0809992,0.08267135,0.11164425,-0.09358147,-0.07590749,0.010207306,0.10137895,0.016472615,0.11021145,-0.029729877,0.041668758,0.058572967,0.077484794,-0.11122593,0.058528338,-0.036704812,0.11310243,0.121473104,-0.11041061,-0.0466372,0.047505412,0.08890554,0.081451915,-0.11810868,-0.13185292,-0.034611598,-0.12368194,0.0702093,0.09130022,0.065542825,-0.11282992,-0.058223747,-0.02765639,-0.100592695,-0.13737819,-0.10244879,-0.045052428,-0.12352583,0.05701182,0.07052828,0.0846615,-0.056965977,0.11487803,0.10196532
Jeff_Goldblum,0.053615313,-0.016929675,-0.018624682,-0.014444727,0.14071055,0.041033026,0.057239495,0.0083292,0.05128258,-0.06475242,0.0031532836,0.059970684,0.018326819,-0.057982188,0.078190126,0.08981316,0.11753776,0.011331923,0.06908761,-0.021959903,0.047955763,0.10213138,-0.06995856,-0.0030787254,0.08330825,-0.07555145,-0.107710995,-0.10841017,0.06603105,-0.052337807,-0.13768078,-0.037324436,0.022634324,0.019813867,0.071268395,-0.098338015,0.06047147,-0.09517148,-0.06066769,-0.061502703,-0.051051132,0.06688947,-0.17150779,0.063604295,0.09343894,-0.02443179,0.06262827,0.06624244,0.08627101,-0.071798995,-0.06921868,-0.020636225,-0.14553805,-0.019994646,-0.09886751,0.14461623,0.065870486,0.041743066,0.049296554,-0.11328166,-0.1258817,-0.0037992217,0.034720484,-0.10641799,0.1709093,-0.039614197,0.0059767338,0.017524397,0.030840408,-0.14822118,0.10386325,-0.003746713,0.11737028,0.101840496,-0.14595675,-0.0782598,0.06541333,0.10319347,0.050880313,-0.15736344,-0.11381928,0.002006672,-0.08636888,0.10357182,0.08402309,-0.055599764,-0.118511125,-0.10425398,-0.1433601,-0.05029077,-0.10302999,-0.059011307,-0.06199029,-0.08726808,0.053804666,0.039128017,0.066092685,0.007094579,0.051027887,0.055924296
Jeff_Gordon,0.044200365,0.053438272,-0.062681824,0.061690293,0.043701414,-0.0018963882,0.017908705,-0.020570349,-0.016263349,-0.0717457,-0.0058017066,0.04293068,0.034373056,-0.05398616,0.057108894,0.11911817,0.11550942,0.075738,0.030900436,-0.01284715,0.11214161,0.031512905,-0.045998704,0.0023189632,0.011056269,-0.06912075,-0.092924014,-0.07224552,0.049765933,-0.0435438,-0.02066644,-0.10050508,0.023677867,0.01910546,0.07180734,-0.02128911,0.043041985,-0.06369395,-0.048596,-0.0031754335,0.02419871,0.034167297,-0.08371092,0.045455996,0.04527342,0.025903547,-0.008686643,0.11761983,-0.0031261947,0.040932857,-0.075560205,-0.07848459,-0.034812827,0.0258941,-0.0479647,0.08609981,0.07801876,0.14175996,0.07162277,-0.06275051,-0.05178159,0.043117832,0.05090393,-0.015947953,0.043427996,-0.008279856,-0.018771598,0.08659221,0.08980526,-0.10884265,0.004073519,-0.0199561,0.08936412,0.09078828,-0.071646035,-0.05877294,0.05111336,0.059813235,0.031417962,-0.12232617,-0.057896584,-0.0068611153,-0.040000338,0.075983755,0.04856139,-0.011957822,-0.05175491,-0.092344485,-0.02342999,-0.06332233,-0.031245923,-0.063018985,-0.024775393,-0.061732568,0.042396553,0.03425442,0.120986626,-0.039897446,0.04561962,0.11923007
